gene.id	stat_value
DPOGS204424	0.033243
DPOGS204463	0.059645
DPOGS204460	0.038455
DPOGS204423	0.038721
DPOGS204418	0.028495
DPOGS204422	0.048369
DPOGS204426	0.018129
DPOGS204421	0.036709
DPOGS204419	0.050754
DPOGS204387	0.027655
DPOGS204440	0.039927
DPOGS204433	0.044561
DPOGS204462	0.026341
DPOGS204420	0.039870
DPOGS204498	0.031795
DPOGS204493	0.012280
DPOGS204413	0.036936
DPOGS204499	0.043263
DPOGS204428	0.033022
DPOGS204414	0.034136
DPOGS204436	0.022672
DPOGS204461	0.032303
DPOGS204378	0.029908
DPOGS204393	0.028200
DPOGS204508	0.054779
DPOGS204425	0.006601
DPOGS204415	0.042289
DPOGS204465	0.050693
DPOGS204377	0.020709
DPOGS204469	0.028434
DPOGS204392	0.035226
DPOGS204458	0.030626
DPOGS204382	0.039246
DPOGS204496	0.019416
DPOGS204480	0.015968
DPOGS204376	0.016533
DPOGS204483	0.033472
DPOGS204482	0.033497
DPOGS204473	0.043284
DPOGS204470	0.036789
DPOGS204431	0.048361
DPOGS204487	0.044717
DPOGS204503	0.031217
DPOGS204474	0.022991
DPOGS204381	0.033248
DPOGS204394	0.023088
DPOGS204417	0.066222
DPOGS204456	0.022572
DPOGS204455	0.053380
DPOGS204459	0.032895
DPOGS204412	0.048384
DPOGS204497	0.034114
DPOGS204495	0.020314
DPOGS204492	0.018099
DPOGS204388	0.030836
DPOGS204379	0.025390
DPOGS204484	0.013259
DPOGS204380	0.020455
DPOGS204454	0.041304
DPOGS204427	0.020410
DPOGS204385	0.024375
DPOGS204386	0.026653
DPOGS204506	0.035531
DPOGS204432	0.036332
DPOGS204435	0.032334
DPOGS204434	0.043234
DPOGS204472	0.033737
DPOGS204486	0.032446
DPOGS204437	0.042647
DPOGS204464	0.010499
DPOGS204442	0.058714
DPOGS204501	0.016182
DPOGS204479	0.040555
DPOGS204439	0.030426
DPOGS204384	0.036173
DPOGS204416	0.039332
DPOGS204494	0.031511
DPOGS204443	0.041558
DPOGS204411	0.030943
