gene.id	stat_value
DPOGS204424	0.036669
DPOGS204463	0.044993
DPOGS204460	0.040502
DPOGS204423	0.040054
DPOGS204418	0.045429
DPOGS204422	0.037781
DPOGS204426	0.037427
DPOGS204421	0.033984
DPOGS204419	0.044630
DPOGS204387	0.036990
DPOGS204440	0.042250
DPOGS204433	0.036036
DPOGS204462	0.044856
DPOGS204420	0.044290
DPOGS204498	0.038908
DPOGS204493	0.034649
DPOGS204413	0.041375
DPOGS204499	0.046003
DPOGS204428	0.032578
DPOGS204414	0.034995
DPOGS204436	0.025704
DPOGS204461	0.037212
DPOGS204378	0.036195
DPOGS204393	0.036056
DPOGS204508	0.034478
DPOGS204425	0.021545
DPOGS204415	0.034523
DPOGS204465	0.031246
DPOGS204377	0.029002
DPOGS204469	0.031288
DPOGS204392	0.030580
DPOGS204458	0.028389
DPOGS204382	0.040012
DPOGS204496	0.015464
DPOGS204480	0.029904
DPOGS204376	0.028506
DPOGS204483	0.031424
DPOGS204482	0.036022
DPOGS204473	0.038704
DPOGS204470	0.045060
DPOGS204431	0.045690
DPOGS204487	0.036901
DPOGS204503	0.035247
DPOGS204474	0.038841
DPOGS204381	0.033115
DPOGS204394	0.039416
DPOGS204417	0.037791
DPOGS204456	0.032607
DPOGS204455	0.042871
DPOGS204459	0.041323
DPOGS204412	0.033579
DPOGS204497	0.039673
DPOGS204495	0.021663
DPOGS204492	0.026899
DPOGS204388	0.034090
DPOGS204379	0.026050
DPOGS204484	0.024528
DPOGS204380	0.028765
DPOGS204454	0.047472
DPOGS204427	0.019793
DPOGS204385	0.038172
DPOGS204386	0.024619
DPOGS204506	0.040987
DPOGS204432	0.041342
DPOGS204435	0.031315
DPOGS204434	0.032660
DPOGS204472	0.034761
DPOGS204486	0.024997
DPOGS204437	0.029834
DPOGS204464	0.035125
DPOGS204442	0.038932
DPOGS204501	0.019154
DPOGS204479	0.037211
DPOGS204439	0.042900
DPOGS204384	0.032908
DPOGS204416	0.035012
DPOGS204494	0.034608
DPOGS204443	0.040555
DPOGS204411	0.025934
DPOGS204391	0.043188
DPOGS204389	0.024730
DPOGS204400	0.044203
DPOGS204488	0.044470
DPOGS204429	0.036905
DPOGS204481	0.040254
DPOGS204410	0.027847
DPOGS204457	0.033741
DPOGS204478	0.028606
DPOGS204467	0.040421
DPOGS204468	0.036356
DPOGS204466	0.035123
DPOGS204430	0.035520
DPOGS204390	0.043790
DPOGS204485	0.023411
DPOGS204438	0.032143
DPOGS204399	0.038282
DPOGS204441	0.024456
DPOGS204453	0.040098
DPOGS204451	0.031849
DPOGS204507	0.038531
DPOGS204452	0.040648
DPOGS204504	0.038365
DPOGS204395	0.030097
DPOGS204502	0.033397
DPOGS204398	0.020336
DPOGS204375	0.034766
DPOGS204477	0.020736
DPOGS204446	0.024498
DPOGS204476	0.024116
DPOGS204500	0.040667
DPOGS204471	0.025735
DPOGS204505	0.043826
DPOGS204404	0.040172
DPOGS204383	0.032856
DPOGS204444	0.044981
DPOGS204409	0.035495
DPOGS204450	0.042045
DPOGS204447	0.045928
DPOGS204402	0.026444
DPOGS204401	0.037952
DPOGS204406	0.034063
DPOGS204449	0.030146
DPOGS204396	0.038609
DPOGS204475	0.043456
DPOGS204490	0.037744
DPOGS204403	0.041177
DPOGS204489	0.023734
DPOGS204491	0.036136
DPOGS204448	0.036052
DPOGS204405	0.044483
DPOGS204407	0.031200
DPOGS204445	0.038246
DPOGS204408	0.038586
DPOGS210949	0.042028
DPOGS210947	0.035515
DPOGS210946	0.020893
DPOGS210992	0.037626
DPOGS210948	0.044200
DPOGS210974	0.046129
DPOGS210959	0.041683
DPOGS210990	0.040944
DPOGS211006	0.027997
DPOGS210957	0.028746
DPOGS210960	0.030056
DPOGS211027	0.038660
DPOGS211022	0.039076
DPOGS210989	0.025747
DPOGS210991	0.057391
DPOGS210972	0.041493
DPOGS210956	0.039850
DPOGS211026	0.021346
DPOGS210971	0.043127
DPOGS210988	0.035396
DPOGS211007	0.037047
DPOGS211008	0.031114
DPOGS210945	0.029768
DPOGS210987	0.041430
DPOGS210942	0.052429
DPOGS211028	0.018944
DPOGS211001	0.021920
DPOGS210951	0.038224
DPOGS210970	0.037371
DPOGS211019	0.044065
DPOGS211020	0.030727
DPOGS210998	0.041266
DPOGS210962	0.037962
DPOGS210986	0.035919
DPOGS211000	0.035859
DPOGS210993	0.033341
DPOGS210955	0.040675
DPOGS210999	0.033952
DPOGS210967	0.039430
DPOGS211018	0.033323
DPOGS210973	0.042780
DPOGS211021	0.034241
DPOGS210994	0.039194
DPOGS210968	0.042121
DPOGS210943	0.038050
DPOGS210944	0.031373
DPOGS210996	0.035598
DPOGS211029	0.030652
DPOGS210954	0.037075
DPOGS210969	0.043066
DPOGS210965	0.025613
DPOGS211010	0.037298
DPOGS210964	0.037160
DPOGS210981	0.045429
DPOGS210941	0.023828
DPOGS211015	0.044732
DPOGS210952	0.043847
DPOGS211016	0.037881
DPOGS211017	0.042035
DPOGS210963	0.033789
DPOGS210953	0.042089
DPOGS211023	0.044649
DPOGS210995	0.042234
DPOGS210997	0.040020
DPOGS210982	0.032060
DPOGS210940	0.034290
DPOGS210980	0.034201
DPOGS211012	0.037086
DPOGS211011	0.046822
DPOGS210950	0.035387
DPOGS211014	0.045552
DPOGS210961	0.058139
DPOGS210983	0.032169
DPOGS210985	0.033179
DPOGS211013	0.048826
DPOGS210975	0.038648
DPOGS210977	0.027953
DPOGS211009	0.037903
DPOGS210979	0.039843
DPOGS210978	0.041356
DPOGS211024	0.044368
DPOGS201424	0.036058
DPOGS201547	0.045261
DPOGS201421	0.025078
DPOGS201425	0.040608
DPOGS201427	0.034175
DPOGS201548	0.036702
DPOGS201416	0.040692
DPOGS201420	0.031793
DPOGS201545	0.035023
DPOGS201543	0.030135
DPOGS201546	0.042086
DPOGS201537	0.048564
DPOGS201498	0.027460
DPOGS201497	0.033230
DPOGS201423	0.037768
DPOGS201426	0.044036
DPOGS201542	0.038219
DPOGS201510	0.029520
DPOGS201422	0.035857
DPOGS201419	0.030113
DPOGS201490	0.040770
DPOGS201501	0.042141
DPOGS201418	0.044628
DPOGS201540	0.031494
DPOGS201544	0.036820
DPOGS201462	0.033757
DPOGS201437	0.042145
DPOGS201435	0.037309
DPOGS201415	0.033050
DPOGS201452	0.042523
DPOGS201486	0.024921
DPOGS201417	0.032402
DPOGS201414	0.058427
DPOGS201476	0.039724
DPOGS201500	0.035023
DPOGS201496	0.038017
DPOGS201436	0.031488
DPOGS201460	0.034119
DPOGS201457	0.032142
DPOGS201474	0.036205
DPOGS201456	0.019007
DPOGS201453	0.037266
DPOGS201431	0.037546
DPOGS201539	0.032068
DPOGS201432	0.043174
DPOGS201508	0.048159
DPOGS201446	0.038509
DPOGS201473	0.041029
DPOGS201523	0.027889
DPOGS201491	0.041719
DPOGS201468	0.029415
DPOGS201429	0.032861
DPOGS201455	0.020513
DPOGS201487	0.040062
DPOGS201440	0.027717
DPOGS201443	0.023773
DPOGS201430	0.050164
DPOGS201470	0.041379
DPOGS201488	0.019096
DPOGS201541	0.033935
DPOGS201527	0.034228
DPOGS201526	0.040357
DPOGS201522	0.037799
DPOGS201434	0.030602
DPOGS201459	0.042697
DPOGS201458	0.033117
DPOGS201454	0.037182
DPOGS201538	0.036865
DPOGS201495	0.032110
DPOGS201519	0.034589
DPOGS201441	0.025951
DPOGS201507	0.031567
DPOGS201525	0.037516
DPOGS201524	0.041262
DPOGS201520	0.041273
DPOGS201521	0.033164
DPOGS201477	0.043832
DPOGS201480	0.041153
DPOGS201472	0.029746
DPOGS201412	0.040902
DPOGS201471	0.042057
DPOGS201467	0.034993
DPOGS201405	0.040558
DPOGS201411	0.035316
DPOGS201439	0.035500
DPOGS201506	0.037039
DPOGS201475	0.041372
DPOGS201413	0.026298
DPOGS201428	0.035722
DPOGS201447	0.043566
DPOGS201483	0.032633
DPOGS201505	0.043957
DPOGS201509	0.036050
DPOGS201403	0.036320
DPOGS201513	0.033020
DPOGS201511	0.032299
DPOGS201433	0.027504
DPOGS201494	0.044772
DPOGS201469	0.036318
DPOGS201448	0.041608
DPOGS201442	0.021789
DPOGS201408	0.037427
DPOGS201514	0.036272
DPOGS201404	0.042132
DPOGS201528	0.017515
DPOGS201518	0.039158
DPOGS201465	0.034776
DPOGS201451	0.037901
DPOGS201464	0.034154
DPOGS201512	0.035182
DPOGS201406	0.052371
DPOGS201533	0.036226
DPOGS201516	0.035814
DPOGS201407	0.038745
DPOGS201445	0.050099
DPOGS201479	0.035142
DPOGS201463	0.035174
DPOGS201485	0.029807
DPOGS201504	0.031719
DPOGS201502	0.027578
DPOGS201499	0.040649
DPOGS201482	0.032324
DPOGS201535	0.048104
DPOGS201444	0.040136
DPOGS201492	0.027100
DPOGS201481	0.040297
DPOGS201493	0.031165
DPOGS201484	0.037280
DPOGS201438	0.045188
DPOGS201534	0.034143
DPOGS201531	0.022378
DPOGS201529	0.022323
DPOGS201532	0.023893
DPOGS201410	0.049844
DPOGS201503	0.046972
DPOGS201517	0.047473
DPOGS201478	0.053057
DPOGS201450	0.021220
DPOGS201449	0.028123
DPOGS201530	0.034329
DPOGS201409	0.032942
DPOGS211124	0.042270
DPOGS211211	0.056132
DPOGS211125	0.038829
DPOGS211123	0.030576
DPOGS211210	0.043653
DPOGS211085	0.032066
DPOGS211110	0.037320
DPOGS211207	0.035352
DPOGS211084	0.037903
DPOGS211081	0.033928
DPOGS211096	0.040791
DPOGS211082	0.040121
DPOGS211219	0.033093
DPOGS211208	0.048402
DPOGS211079	0.031832
DPOGS211160	0.042188
DPOGS211163	0.038999
DPOGS211122	0.039853
DPOGS211095	0.035769
DPOGS211162	0.031204
DPOGS211094	0.039488
DPOGS211159	0.032221
DPOGS211126	0.044472
DPOGS211206	0.036145
DPOGS211135	0.034034
DPOGS211097	0.032690
DPOGS211077	0.029440
DPOGS211118	0.049381
DPOGS211078	0.030148
DPOGS211201	0.036442
DPOGS211093	0.042938
DPOGS211157	0.043845
DPOGS211175	0.038724
DPOGS211188	0.035532
DPOGS211150	0.045507
DPOGS211165	0.045637
DPOGS211086	0.043231
DPOGS211192	0.028061
DPOGS211128	0.040071
DPOGS211183	0.026966
DPOGS211117	0.042727
DPOGS211131	0.035185
DPOGS211119	0.022519
DPOGS211205	0.034225
DPOGS211134	0.020018
DPOGS211191	0.026290
DPOGS211121	0.031532
DPOGS211176	0.043829
DPOGS211136	0.030393
DPOGS211166	0.029962
DPOGS211127	0.039015
DPOGS211182	0.035628
DPOGS211198	0.037140
DPOGS211088	0.037589
DPOGS211076	0.024881
DPOGS211171	0.037356
DPOGS211172	0.033248
DPOGS211158	0.037986
DPOGS211156	0.042844
DPOGS211218	0.028492
DPOGS211108	0.038929
DPOGS211109	0.039837
DPOGS211080	0.029868
DPOGS211209	0.038660
DPOGS211075	0.029145
DPOGS211168	0.038922
DPOGS211101	0.043983
DPOGS211130	0.040167
DPOGS211186	0.035065
DPOGS211145	0.027044
DPOGS211132	0.033597
DPOGS211174	0.038797
DPOGS211190	0.029259
DPOGS211161	0.032694
DPOGS211220	0.035747
DPOGS211193	0.041577
DPOGS211164	0.031334
DPOGS211167	0.025450
DPOGS211100	0.044480
DPOGS211113	0.027568
DPOGS211074	0.033799
DPOGS211116	0.032373
DPOGS211203	0.046599
DPOGS211120	0.024468
DPOGS211154	0.040724
DPOGS211155	0.040487
DPOGS211133	0.036744
DPOGS211148	0.043067
DPOGS211149	0.044500
DPOGS211221	0.045728
DPOGS211181	0.028718
DPOGS211073	0.036107
DPOGS211138	0.038512
DPOGS211087	0.032853
DPOGS211213	0.036694
DPOGS211089	0.041371
DPOGS211090	0.026913
DPOGS211173	0.040223
DPOGS211092	0.035155
DPOGS211107	0.041906
DPOGS211153	0.040447
DPOGS211230	0.027179
DPOGS211147	0.035601
DPOGS211177	0.042570
DPOGS211137	0.042186
DPOGS211072	0.033643
DPOGS211139	0.040021
DPOGS211184	0.039308
