gene.id	stat_value
DPOGS204424	0.186423
DPOGS204463	0.375361
DPOGS204460	0.120714
DPOGS204423	0.262609
DPOGS204418	0.010065
DPOGS204422	0.000831
DPOGS204426	0.001837
DPOGS204421	0.363273
DPOGS204419	0.372500
DPOGS204387	0.002000
DPOGS204440	0.406608
DPOGS204433	0.177457
DPOGS204462	0.054316
DPOGS204420	0.097051
DPOGS204498	0.031891
DPOGS204493	-0.003958
DPOGS204413	0.006246
DPOGS204499	0.000566
DPOGS204428	0.222754
DPOGS204414	0.287258
DPOGS204436	0.022621
DPOGS204461	0.230316
DPOGS204378	0.066357
DPOGS204393	0.040409
DPOGS204508	-0.020350
DPOGS204425	0.001436
DPOGS204415	0.233424
DPOGS204465	0.053552
DPOGS204377	0.370341
DPOGS204469	0.001145
DPOGS204392	0.000918
DPOGS204458	0.166656
DPOGS204382	0.096461
DPOGS204496	0.068749
DPOGS204480	0.002522
DPOGS204376	0.136874
DPOGS204483	0.029066
DPOGS204482	0.023294
DPOGS204473	0.473608
DPOGS204470	0.122652
DPOGS204431	0.001157
DPOGS204487	0.122490
DPOGS204503	0.006048
DPOGS204474	0.276522
DPOGS204381	0.102105
DPOGS204394	0.009049
DPOGS204417	0.067034
DPOGS204456	0.130448
DPOGS204455	0.129212
DPOGS204459	0.001205
DPOGS204412	0.322905
DPOGS204497	0.050707
DPOGS204495	0.017108
DPOGS204492	0.006616
DPOGS204388	0.049945
DPOGS204379	0.103815
DPOGS204484	0.090911
DPOGS204380	0.240338
DPOGS204454	0.252750
DPOGS204427	0.266473
DPOGS204385	0.059615
DPOGS204386	0.066293
DPOGS204506	0.000530
DPOGS204432	0.246154
DPOGS204435	0.104757
DPOGS204434	0.068419
DPOGS204472	0.081935
DPOGS204486	0.012780
DPOGS204437	0.045293
DPOGS204464	0.006912
DPOGS204442	0.200103
DPOGS204501	0.081090
DPOGS204479	0.021638
DPOGS204439	0.093035
DPOGS204384	0.118150
DPOGS204416	0.038642
DPOGS204494	0.021510
DPOGS204443	0.490470
DPOGS204411	0.169613
DPOGS204391	0.001866
DPOGS204389	0.012947
DPOGS204400	0.419764
DPOGS204488	0.183453
DPOGS204429	-0.013480
DPOGS204481	0.078404
DPOGS204410	0.049977
DPOGS204457	0.292516
DPOGS204478	0.116776
DPOGS204467	0.000821
DPOGS204468	0.001122
DPOGS204466	0.215201
DPOGS204430	0.315647
DPOGS204390	0.045567
DPOGS204485	0.151881
DPOGS204438	0.047939
DPOGS204399	0.063161
DPOGS204441	0.028659
DPOGS204453	0.108464
DPOGS204451	0.147307
DPOGS204507	0.354369
DPOGS204452	0.191555
DPOGS204504	0.098251
DPOGS204395	0.072811
DPOGS204502	0.200452
DPOGS204398	0.205930
DPOGS204375	0.001078
DPOGS204477	0.001590
DPOGS204446	0.026237
DPOGS204476	0.057822
DPOGS204500	0.009713
DPOGS204471	0.000686
DPOGS204505	0.083957
DPOGS204404	0.097359
DPOGS204383	0.093838
DPOGS204444	0.202711
DPOGS204409	0.025816
DPOGS204450	0.113890
DPOGS204447	0.012234
DPOGS204402	0.326264
DPOGS204401	0.017990
DPOGS204406	0.186751
DPOGS204449	0.043071
DPOGS204396	0.071706
DPOGS204475	0.090516
DPOGS204490	0.248562
DPOGS204403	0.002066
DPOGS204489	0.013227
DPOGS204491	0.001336
DPOGS204448	-0.002505
DPOGS204405	0.201610
DPOGS204407	-0.018931
DPOGS204445	0.019137
DPOGS204408	0.111868
DPOGS210949	0.001100
DPOGS210947	0.035035
DPOGS210946	0.159504
DPOGS210992	0.022126
DPOGS210948	0.048583
DPOGS210974	0.001099
DPOGS210959	0.001848
DPOGS210990	0.137293
DPOGS211006	0.166416
DPOGS210957	0.114694
DPOGS210960	0.024160
DPOGS211027	0.053191
DPOGS211022	0.074892
DPOGS210989	0.114482
DPOGS210991	0.080023
DPOGS210972	0.314570
DPOGS210956	0.064807
DPOGS211026	0.043380
DPOGS210971	0.235908
DPOGS210988	0.009925
DPOGS211007	0.072483
DPOGS211008	0.123163
DPOGS210945	0.042482
DPOGS210987	0.059472
DPOGS210942	0.000890
DPOGS211028	0.000716
DPOGS211001	0.032905
DPOGS210951	0.023009
DPOGS210970	0.283058
DPOGS211019	0.020647
DPOGS211020	0.045473
DPOGS210998	0.112737
DPOGS210962	0.022121
DPOGS210986	0.107817
DPOGS211000	0.021557
DPOGS210993	0.036575
DPOGS210955	0.063173
DPOGS210999	0.128288
DPOGS210967	0.200034
DPOGS211018	0.083001
DPOGS210973	0.055385
DPOGS211021	0.053275
DPOGS210994	0.248236
DPOGS210968	0.358931
DPOGS210943	0.004704
DPOGS210944	0.031831
DPOGS210996	0.044338
DPOGS211029	0.001074
DPOGS210954	0.022119
DPOGS210969	0.001662
DPOGS210965	0.006396
DPOGS211010	0.049253
DPOGS210964	0.145800
DPOGS210981	0.205341
DPOGS210941	0.190522
DPOGS211015	0.004972
DPOGS210952	0.020650
DPOGS211016	0.000537
DPOGS211017	0.090141
DPOGS210963	0.138143
DPOGS210953	0.001374
DPOGS211023	0.046317
DPOGS210995	0.025547
DPOGS210997	0.118375
DPOGS210982	0.001218
DPOGS210940	0.037591
DPOGS210980	0.051291
DPOGS211012	0.081433
DPOGS211011	0.047623
DPOGS210950	0.006329
DPOGS211014	0.076595
DPOGS210961	0.189324
DPOGS210983	0.002062
DPOGS210985	0.079813
DPOGS211013	0.033947
DPOGS210975	0.216763
DPOGS210977	0.024520
DPOGS211009	0.148611
DPOGS210979	-0.012904
DPOGS210978	0.004089
DPOGS211024	0.029903
DPOGS201424	0.169019
DPOGS201547	0.012045
DPOGS201421	0.044510
DPOGS201425	0.084740
DPOGS201427	0.395322
DPOGS201548	0.133785
DPOGS201416	0.000834
DPOGS201420	0.045910
DPOGS201545	0.052647
DPOGS201543	0.210878
DPOGS201546	0.108942
DPOGS201537	0.282005
DPOGS201498	0.004935
DPOGS201497	0.026014
DPOGS201423	0.355993
DPOGS201426	0.174185
DPOGS201542	0.000565
DPOGS201510	0.088772
DPOGS201422	0.030332
DPOGS201419	0.183843
DPOGS201490	0.001961
DPOGS201501	0.128127
DPOGS201418	0.023904
DPOGS201540	0.023217
DPOGS201544	0.053077
DPOGS201462	0.424070
DPOGS201437	0.516297
DPOGS201435	0.066687
DPOGS201415	0.034501
DPOGS201452	0.002628
DPOGS201486	0.203033
DPOGS201417	0.215210
DPOGS201414	0.070933
DPOGS201476	0.286287
DPOGS201500	0.217476
DPOGS201496	0.227880
DPOGS201436	0.765457
DPOGS201460	0.563225
DPOGS201457	0.000746
DPOGS201474	0.320192
DPOGS201456	0.256971
DPOGS201453	0.015416
DPOGS201431	0.019755
DPOGS201539	0.225146
DPOGS201432	0.599097
DPOGS201508	0.000620
DPOGS201446	0.305187
DPOGS201473	0.156178
DPOGS201523	-0.015674
DPOGS201491	0.102809
DPOGS201468	0.045696
DPOGS201429	0.373674
DPOGS201455	0.023511
DPOGS201487	0.022598
DPOGS201440	0.056180
DPOGS201443	0.165864
DPOGS201430	0.025065
DPOGS201470	0.100734
DPOGS201488	0.005521
DPOGS201541	0.062155
DPOGS201527	0.329226
DPOGS201526	0.013759
DPOGS201522	0.115639
DPOGS201434	0.140258
DPOGS201459	0.027910
DPOGS201458	0.050745
DPOGS201454	0.222467
DPOGS201538	0.388344
DPOGS201495	0.253618
DPOGS201519	0.059314
DPOGS201441	0.066010
DPOGS201507	0.047486
DPOGS201525	0.201066
DPOGS201524	0.161932
DPOGS201520	0.099341
DPOGS201521	0.135077
DPOGS201477	0.040766
DPOGS201480	0.241605
DPOGS201472	0.085606
DPOGS201412	0.217909
DPOGS201471	0.002722
DPOGS201467	0.062632
DPOGS201405	0.005741
DPOGS201411	0.023236
DPOGS201439	0.000930
DPOGS201506	0.100657
DPOGS201475	0.070204
DPOGS201413	0.041036
DPOGS201428	0.005124
DPOGS201447	0.181759
DPOGS201483	0.107553
DPOGS201505	0.155838
DPOGS201509	0.001751
DPOGS201403	0.135818
DPOGS201513	0.034235
DPOGS201511	0.158630
DPOGS201433	0.488166
DPOGS201494	0.166921
DPOGS201469	0.083980
DPOGS201448	0.225278
DPOGS201442	0.146700
DPOGS201408	0.009444
DPOGS201514	0.189271
DPOGS201404	0.010202
DPOGS201528	0.001008
DPOGS201518	0.287204
DPOGS201465	0.229055
DPOGS201451	0.167448
DPOGS201464	0.091066
DPOGS201512	0.018181
DPOGS201406	0.038926
DPOGS201533	0.460236
DPOGS201516	0.013922
DPOGS201407	0.014238
DPOGS201445	0.122662
DPOGS201479	0.171353
DPOGS201463	0.053930
DPOGS201485	0.054622
DPOGS201504	0.128047
DPOGS201502	0.000943
DPOGS201499	0.050448
DPOGS201482	-0.004361
DPOGS201535	0.000801
DPOGS201444	0.019705
DPOGS201492	0.008644
DPOGS201481	0.172797
DPOGS201493	0.045904
DPOGS201484	-0.004984
DPOGS201438	0.127543
DPOGS201534	0.150261
DPOGS201531	0.149531
DPOGS201529	-0.000269
DPOGS201532	0.008006
DPOGS201410	0.317128
DPOGS201503	0.055663
DPOGS201517	0.091788
DPOGS201478	-0.003832
DPOGS201450	0.132489
DPOGS201449	0.148183
DPOGS201530	0.001019
DPOGS201409	0.095694
DPOGS211124	0.296139
DPOGS211211	0.051239
DPOGS211125	0.317293
DPOGS211123	0.014833
DPOGS211210	0.041987
DPOGS211085	0.001999
DPOGS211110	0.014712
DPOGS211207	0.039665
DPOGS211084	0.001360
DPOGS211081	0.379631
DPOGS211096	0.182406
DPOGS211082	0.002442
DPOGS211219	0.000730
DPOGS211208	0.304035
DPOGS211079	0.120498
DPOGS211160	0.101534
DPOGS211163	0.437653
DPOGS211122	0.196263
DPOGS211095	0.138689
DPOGS211162	0.001223
DPOGS211094	0.003416
DPOGS211159	0.066371
DPOGS211126	0.278968
DPOGS211206	0.048134
DPOGS211135	0.410070
DPOGS211097	0.079956
DPOGS211077	0.055367
DPOGS211118	0.252211
DPOGS211078	0.073801
DPOGS211201	0.028962
DPOGS211093	0.027801
DPOGS211157	0.001214
DPOGS211175	0.250712
DPOGS211188	0.187636
DPOGS211150	0.048854
DPOGS211165	-0.001823
DPOGS211086	0.060635
DPOGS211192	0.047847
DPOGS211128	0.022522
DPOGS211183	0.015654
DPOGS211117	-0.001463
DPOGS211131	0.028877
DPOGS211119	0.086300
DPOGS211205	0.010896
DPOGS211134	0.012275
DPOGS211191	0.109578
DPOGS211121	0.086888
DPOGS211176	0.001613
DPOGS211136	0.023658
DPOGS211166	0.363284
DPOGS211127	0.001204
DPOGS211182	0.298646
DPOGS211198	0.009320
DPOGS211088	0.011653
DPOGS211076	0.034886
DPOGS211171	0.048176
DPOGS211172	0.007760
DPOGS211158	0.169306
DPOGS211156	0.166463
DPOGS211218	0.021778
DPOGS211108	0.156555
DPOGS211109	0.296065
DPOGS211080	0.193979
DPOGS211209	0.148836
DPOGS211075	0.150540
DPOGS211168	0.127322
DPOGS211101	-0.003581
DPOGS211130	0.636290
DPOGS211186	0.004155
DPOGS211145	0.090085
DPOGS211132	0.250434
DPOGS211174	0.432580
DPOGS211190	0.001520
DPOGS211161	-0.016864
DPOGS211220	0.020073
DPOGS211193	0.213653
DPOGS211164	0.001048
DPOGS211167	0.215150
DPOGS211100	0.013545
DPOGS211113	0.000922
DPOGS211074	0.104664
DPOGS211116	0.191179
DPOGS211203	0.033155
DPOGS211120	0.031044
DPOGS211154	0.132127
DPOGS211155	0.329671
DPOGS211133	0.100898
DPOGS211148	0.000893
DPOGS211149	0.003835
DPOGS211221	0.008373
DPOGS211181	0.170286
DPOGS211073	0.241081
DPOGS211138	0.083414
DPOGS211087	0.056393
DPOGS211213	0.038693
DPOGS211089	0.042244
DPOGS211090	0.043292
DPOGS211173	0.341506
DPOGS211092	0.026846
DPOGS211107	0.160346
DPOGS211153	0.041302
DPOGS211230	0.028318
DPOGS211147	0.067697
DPOGS211177	0.100443
DPOGS211137	0.000997
DPOGS211072	0.431189
DPOGS211139	0.132462
DPOGS211184	0.031898
DPOGS211144	0.121747
DPOGS211104	0.001229
DPOGS211146	0.004178
DPOGS211189	0.152181
DPOGS211216	0.021307
DPOGS211217	0.042204
DPOGS211103	0.295595
DPOGS211229	-0.008828
DPOGS211197	0.062472
DPOGS211071	0.001284
DPOGS211179	0.013664
DPOGS211151	0.265743
DPOGS211091	0.000709
DPOGS211200	0.092182
DPOGS211115	0.004169
DPOGS211204	0.001745
DPOGS211098	0.046665
DPOGS211105	0.030872
DPOGS211106	0.013768
DPOGS211227	-0.023805
DPOGS211129	0.049587
DPOGS211223	0.103363
DPOGS211169	0.345773
DPOGS211180	0.020966
DPOGS211143	0.044978
DPOGS211102	0.094570
DPOGS211215	0.131831
DPOGS211170	0.657489
DPOGS211224	0.049382
DPOGS211112	0.010206
DPOGS211195	0.000925
DPOGS211228	0.000596
DPOGS211194	0.052574
DPOGS211141	0.001358
DPOGS211202	0.021158
DPOGS211099	0.001321
DPOGS211178	0.152930
DPOGS211114	0.032745
DPOGS211222	0.109337
DPOGS211226	0.406314
DPOGS211142	0.000864
DPOGS211225	0.311841
DPOGS211140	0.266522
DPOGS211111	0.110547
DPOGS211212	0.014255
DPOGS211214	0.033297
DPOGS211152	0.024920
DPOGS207243	0.065451
DPOGS207291	0.202065
DPOGS207248	0.098491
DPOGS207282	0.016690
DPOGS207287	0.010432
DPOGS207286	0.031726
DPOGS207273	0.069020
DPOGS207247	0.110071
DPOGS207277	-0.017450
DPOGS207272	0.020752
DPOGS207274	0.043329
DPOGS207285	0.272046
DPOGS207280	0.189736
DPOGS207241	0.032314
DPOGS207249	0.004871
DPOGS207268	0.002477
DPOGS207244	0.410811
DPOGS207250	0.031986
DPOGS207245	0.001811
DPOGS207304	0.118576
DPOGS207283	0.016708
DPOGS207281	0.191177
DPOGS207279	0.019780
DPOGS207253	0.001352
DPOGS207293	0.169134
DPOGS207288	0.104268
DPOGS207242	0.101791
DPOGS207289	0.049326
DPOGS207264	0.213585
DPOGS207300	0.095663
DPOGS207246	0.097942
DPOGS207271	0.011614
DPOGS207313	0.055101
DPOGS207314	0.001190
DPOGS207251	0.038380
DPOGS207275	0.086975
DPOGS207310	0.001834
DPOGS207308	0.084646
DPOGS207284	0.200688
DPOGS207255	0.098505
DPOGS207265	0.014333
DPOGS207309	0.061845
DPOGS207298	0.201020
DPOGS207297	0.118753
DPOGS207270	0.106133
DPOGS207312	0.069332
DPOGS207256	0.013037
DPOGS207307	0.032286
DPOGS207278	0.065729
DPOGS207257	0.002536
DPOGS207305	0.000739
DPOGS207262	0.014844
DPOGS207252	0.035742
DPOGS207294	0.149108
DPOGS207254	0.000740
DPOGS207301	0.116272
DPOGS207269	0.045153
DPOGS207266	0.010312
DPOGS207296	0.054016
DPOGS207311	0.193358
DPOGS207306	0.105567
DPOGS207302	0.015638
DPOGS207276	0.033609
DPOGS207303	0.169751
DPOGS207261	0.005412
DPOGS207258	0.224949
DPOGS207259	0.045893
DPOGS207260	0.193328
DPOGS207299	0.218327
DPOGS207295	0.007608
DPOGS207263	0.093331
DPOGS208919	0.004853
DPOGS208957	0.286595
DPOGS208879	0.086522
DPOGS208918	0.180553
DPOGS208965	0.084159
DPOGS208966	0.133725
DPOGS208921	0.022441
DPOGS208878	0.265937
DPOGS208949	0.029702
DPOGS208959	0.016545
DPOGS208963	0.043512
DPOGS208961	0.043863
DPOGS208927	0.081854
DPOGS208916	0.094480
DPOGS208876	0.035752
DPOGS208956	0.001003
DPOGS208880	0.045438
DPOGS208908	0.012879
DPOGS208881	0.001564
DPOGS208947	0.107580
DPOGS208990	0.001110
DPOGS208909	0.017453
DPOGS208912	0.099461
DPOGS208913	0.314226
DPOGS208968	0.123534
DPOGS208926	0.030811
DPOGS208887	0.168512
DPOGS208875	0.301785
DPOGS208955	0.089384
DPOGS208917	0.279861
DPOGS208920	0.063052
DPOGS208964	0.028423
DPOGS208962	0.105451
DPOGS208958	0.078332
DPOGS208895	0.059010
DPOGS208884	0.046695
DPOGS208883	0.001825
DPOGS208901	0.506978
DPOGS208910	0.068018
DPOGS208915	0.145706
DPOGS208914	0.091539
DPOGS208971	0.433571
DPOGS208873	0.001127
DPOGS208852	0.154286
DPOGS208976	0.045896
DPOGS208930	0.062549
DPOGS208974	0.143477
DPOGS208943	0.105932
DPOGS208945	0.127831
DPOGS208950	0.074087
DPOGS208911	0.151827
DPOGS208924	0.172261
DPOGS208925	0.132118
DPOGS208886	0.040020
DPOGS208874	0.203732
DPOGS208999	0.187933
DPOGS208986	0.135720
DPOGS208946	0.000670
DPOGS208989	0.061379
DPOGS208906	-0.011359
DPOGS208893	0.088067
DPOGS208948	0.247580
DPOGS208867	0.059764
DPOGS208922	0.033872
DPOGS208858	0.000921
DPOGS208900	0.013841
DPOGS208856	0.046870
DPOGS208888	0.150717
DPOGS208970	0.281535
DPOGS208870	0.009256
DPOGS208960	0.099194
DPOGS208975	0.081677
DPOGS208894	0.090501
DPOGS208942	0.233265
DPOGS208929	0.161952
DPOGS208935	-0.006317
DPOGS208994	0.016954
DPOGS208996	0.002670
DPOGS208997	0.031165
DPOGS208954	0.004688
DPOGS208998	0.001162
DPOGS208872	0.017113
DPOGS208938	0.011458
DPOGS208934	0.006236
DPOGS208865	0.022451
DPOGS208907	0.014708
DPOGS208933	0.044799
DPOGS208904	0.018604
DPOGS208944	0.071626
DPOGS208896	0.109106
DPOGS208882	0.041716
DPOGS208923	0.175217
DPOGS208967	0.046077
DPOGS208899	0.230433
DPOGS208861	0.000951
DPOGS208868	0.006916
DPOGS208862	0.003981
DPOGS208969	0.204504
DPOGS208892	0.117070
DPOGS208866	0.394651
DPOGS208931	0.000710
DPOGS208972	0.069818
DPOGS208890	0.059727
DPOGS208859	0.174530
DPOGS208979	0.046805
DPOGS208980	0.151690
DPOGS208952	0.107951
DPOGS208953	0.070589
DPOGS208853	0.242451
DPOGS208941	0.224334
DPOGS208864	0.344363
DPOGS208905	0.000584
DPOGS208928	0.012411
DPOGS208869	0.016236
DPOGS208973	0.061852
DPOGS208987	0.003048
DPOGS208991	0.072964
DPOGS208977	0.000911
DPOGS208951	0.063965
DPOGS208885	0.101416
DPOGS208854	0.103598
DPOGS208863	0.141099
DPOGS208891	0.114645
DPOGS208860	0.061630
DPOGS208983	0.188179
DPOGS208936	0.013111
DPOGS208857	0.185336
DPOGS208903	0.178934
DPOGS208855	0.001002
DPOGS208871	0.054115
DPOGS208981	-0.001164
DPOGS208898	0.153119
DPOGS208982	0.168184
DPOGS208995	0.107950
DPOGS208939	0.155963
DPOGS208988	0.020567
DPOGS208992	0.329052
DPOGS208897	0.003228
DPOGS208978	0.515816
DPOGS208993	0.418095
DPOGS208889	-0.013678
DPOGS208902	0.000093
DPOGS208940	0.010972
DPOGS208937	0.015389
DPOGS203805	0.533699
DPOGS203766	0.101432
DPOGS203639	0.151840
DPOGS203641	0.001111
DPOGS203637	0.001407
DPOGS203767	0.097220
DPOGS203705	0.054409
DPOGS203638	0.173587
DPOGS203777	0.047505
DPOGS203642	0.029836
DPOGS203678	0.003834
DPOGS203676	0.176741
DPOGS203770	0.097229
DPOGS203646	0.040827
DPOGS203649	0.012377
DPOGS203782	0.033979
DPOGS203648	0.071854
DPOGS203636	0.017967
DPOGS203769	0.032446
DPOGS203837	0.038453
DPOGS203765	0.111485
DPOGS203793	0.040238
DPOGS203832	0.358183
DPOGS203640	0.143057
DPOGS203675	0.068100
DPOGS203853	0.071328
DPOGS203717	0.321581
DPOGS203810	0.032294
DPOGS203762	0.206114
DPOGS203792	0.053736
DPOGS203644	0.020445
DPOGS203775	0.002619
DPOGS203811	0.003019
DPOGS203652	0.003337
DPOGS203804	0.001384
DPOGS203768	0.064719
DPOGS203772	0.066705
DPOGS203684	0.282035
DPOGS203779	0.067661
DPOGS203659	-0.024083
DPOGS203643	0.069571
DPOGS203774	0.046377
DPOGS203803	0.175069
DPOGS203645	0.025874
DPOGS203836	0.029133
DPOGS203677	0.014953
DPOGS203720	0.569728
DPOGS203850	0.091015
DPOGS203846	0.068271
DPOGS203680	0.000650
DPOGS203721	0.340051
DPOGS203647	0.121368
DPOGS203673	0.461283
DPOGS203834	0.003793
DPOGS203657	0.091914
DPOGS203686	0.161072
DPOGS203835	0.072430
DPOGS203669	0.359756
DPOGS203758	0.340163
DPOGS203718	0.065104
DPOGS203651	0.060820
DPOGS203828	0.021056
DPOGS203653	0.001119
DPOGS203654	0.037427
DPOGS203809	0.070433
DPOGS203860	0.024616
DPOGS203672	0.056020
DPOGS203806	0.050191
DPOGS203789	0.134301
DPOGS203671	0.256587
DPOGS203820	0.013454
DPOGS203687	0.194600
DPOGS203826	0.042866
DPOGS203764	0.213996
DPOGS203763	0.015720
DPOGS203778	0.020413
DPOGS203780	0.016467
DPOGS203728	0.085736
DPOGS203702	0.483634
DPOGS203816	0.383533
DPOGS203819	0.155860
DPOGS203808	0.080696
