gene.id	stat_value
DPOGS204424	0.022783
DPOGS204463	0.021416
DPOGS204460	0.021584
DPOGS204423	0.021381
DPOGS204418	0.021762
DPOGS204422	0.022506
DPOGS204426	0.021985
DPOGS204421	0.021225
DPOGS204419	0.025564
DPOGS204387	0.021412
DPOGS204440	0.022745
DPOGS204433	0.022484
DPOGS204462	0.021664
DPOGS204420	0.025387
DPOGS204498	0.021512
DPOGS204493	0.022174
DPOGS204413	0.021555
DPOGS204499	0.021354
DPOGS204428	0.022672
DPOGS204414	0.021543
DPOGS204436	0.021396
DPOGS204461	0.022072
DPOGS204378	0.022024
DPOGS204393	0.021619
DPOGS204508	0.021328
DPOGS204425	0.022136
DPOGS204415	0.023389
DPOGS204465	0.023613
DPOGS204377	0.021379
DPOGS204469	0.021319
DPOGS204392	0.021310
DPOGS204458	0.022579
DPOGS204382	0.021777
DPOGS204496	0.021321
DPOGS204480	0.021406
DPOGS204376	0.035902
DPOGS204483	0.021511
DPOGS204482	0.022000
DPOGS204473	0.027158
DPOGS204470	0.022229
DPOGS204431	0.021468
DPOGS204487	0.022267
DPOGS204503	0.021535
DPOGS204474	0.022679
DPOGS204381	0.023540
DPOGS204394	0.022551
DPOGS204417	0.027931
DPOGS204456	0.023188
DPOGS204455	0.022235
DPOGS204459	0.021630
DPOGS204412	0.022266
DPOGS204497	0.021597
DPOGS204495	0.022411
DPOGS204492	0.023047
DPOGS204388	0.021400
DPOGS204379	0.023932
DPOGS204484	0.022834
DPOGS204380	0.021704
DPOGS204454	0.026660
DPOGS204427	0.022326
DPOGS204385	0.021969
DPOGS204386	0.022493
DPOGS204506	0.021752
DPOGS204432	0.022921
DPOGS204435	0.022761
DPOGS204434	0.023487
DPOGS204472	0.022797
DPOGS204486	0.023142
DPOGS204437	0.022690
DPOGS204464	0.023335
DPOGS204442	0.022791
DPOGS204501	0.021406
DPOGS204479	0.021481
DPOGS204439	0.022129
DPOGS204384	0.021441
DPOGS204416	0.026012
DPOGS204494	0.021769
DPOGS204443	0.021325
DPOGS204411	0.022769
DPOGS204391	0.021418
DPOGS204389	0.021372
DPOGS204400	0.021386
DPOGS204488	0.023276
DPOGS204429	0.021345
DPOGS204481	0.025741
DPOGS204410	0.021399
DPOGS204457	0.021964
DPOGS204478	0.027628
DPOGS204467	0.021350
DPOGS204468	0.021364
DPOGS204466	0.021493
DPOGS204430	0.021693
DPOGS204390	0.021586
DPOGS204485	0.021587
DPOGS204438	0.021691
DPOGS204399	0.022005
DPOGS204441	0.025034
DPOGS204453	0.022203
DPOGS204451	0.021656
DPOGS204507	0.022108
DPOGS204452	0.025627
DPOGS204504	0.021473
DPOGS204395	0.022582
DPOGS204502	0.024655
DPOGS204398	0.021579
DPOGS204375	0.022026
DPOGS204477	0.021341
DPOGS204446	0.021427
DPOGS204476	0.021562
DPOGS204500	0.022197
DPOGS204471	0.021390
DPOGS204505	0.021335
DPOGS204404	0.022532
DPOGS204383	0.022223
DPOGS204444	0.022314
DPOGS204409	0.023171
DPOGS204450	0.021968
DPOGS204447	0.021547
DPOGS204402	0.021836
DPOGS204401	0.021412
DPOGS204406	0.022052
DPOGS204449	0.024443
DPOGS204396	0.021641
DPOGS204475	0.021707
DPOGS204490	0.022005
DPOGS204403	0.021357
DPOGS204489	0.021546
DPOGS204491	0.021420
DPOGS204448	0.022065
DPOGS204405	0.021517
DPOGS204407	0.022439
DPOGS204445	0.021490
DPOGS204408	0.021785
DPOGS210949	0.021481
DPOGS210947	0.021557
DPOGS210946	0.021979
DPOGS210992	0.021363
DPOGS210948	0.022203
DPOGS210974	0.021332
DPOGS210959	0.021410
DPOGS210990	0.022072
DPOGS211006	0.025482
DPOGS210957	0.023277
DPOGS210960	0.021733
DPOGS211027	0.021766
DPOGS211022	0.021554
DPOGS210989	0.022013
DPOGS210991	0.021388
DPOGS210972	0.022633
DPOGS210956	0.024469
DPOGS211026	0.023092
DPOGS210971	0.021353
DPOGS210988	0.022915
DPOGS211007	0.021343
DPOGS211008	0.026092
DPOGS210945	0.022005
DPOGS210987	0.021640
DPOGS210942	0.021398
DPOGS211028	0.021703
DPOGS211001	0.021381
DPOGS210951	0.021473
DPOGS210970	0.022064
DPOGS211019	0.021882
DPOGS211020	0.022090
DPOGS210998	0.023723
DPOGS210962	0.021445
DPOGS210986	0.022225
DPOGS211000	0.021701
DPOGS210993	0.023143
DPOGS210955	0.023189
DPOGS210999	0.021979
DPOGS210967	0.021542
DPOGS211018	0.022623
DPOGS210973	0.027043
DPOGS211021	0.021961
DPOGS210994	0.021921
DPOGS210968	0.022117
DPOGS210943	0.021339
DPOGS210944	0.020516
DPOGS210996	0.021340
DPOGS211029	0.021340
DPOGS210954	0.022731
DPOGS210969	0.021461
DPOGS210965	0.021698
DPOGS211010	0.021511
DPOGS210964	0.022014
DPOGS210981	0.021836
DPOGS210941	0.022422
DPOGS211015	0.021391
DPOGS210952	0.023980
DPOGS211016	0.021314
DPOGS211017	0.025468
DPOGS210963	0.021466
DPOGS210953	0.021869
DPOGS211023	0.022399
DPOGS210995	0.023329
DPOGS210997	0.022406
DPOGS210982	0.021466
