gene.id	stat_value
DPOGS200001	0.061710
DPOGS200002	0.310581
DPOGS200005	0.083030
DPOGS200006	0.007075
DPOGS200007	0.219253
DPOGS200011	0.327490
DPOGS200012	0.118262
DPOGS200014	0.083750
DPOGS200016	0.024314
DPOGS200017	0.265538
DPOGS200036	0.048917
DPOGS200037	0.199095
DPOGS200039	0.056807
DPOGS200040	0.107657
DPOGS200043	0.035531
DPOGS200045	0.022993
DPOGS200047	0.057645
DPOGS200050	0.046357
DPOGS200051	0.395094
DPOGS200053	0.017065
DPOGS200055	0.060711
DPOGS200057	0.001548
DPOGS200058	0.147616
DPOGS200059	0.060974
DPOGS200060	0.069498
DPOGS200061	0.034287
DPOGS200062	0.038864
DPOGS200064	0.001276
DPOGS200065	0.455361
DPOGS200066	0.153672
DPOGS200067	0.037425
DPOGS200069	0.204744
DPOGS200070	0.205400
DPOGS200071	0.028234
DPOGS200073	0.203140
DPOGS200074	0.001615
DPOGS200075	0.097476
DPOGS200076	0.432781
DPOGS200077	0.119254
DPOGS200102	0.019258
DPOGS200103	0.111271
DPOGS200106	0.581244
DPOGS200107	0.171139
DPOGS200108	0.061308
DPOGS200109	0.104075
DPOGS200110	0.175324
DPOGS200111	0.084742
DPOGS200112	0.106161
DPOGS200113	0.032095
DPOGS200116	0.028480
DPOGS200117	0.219769
DPOGS200118	0.204798
DPOGS200121	-0.020222
DPOGS200123	0.019360
DPOGS200124	0.060508
DPOGS200126	0.158315
DPOGS200129	0.421973
DPOGS200133	0.023225
DPOGS200140	0.057166
DPOGS200144	0.071162
DPOGS200149	0.118157
DPOGS200153	0.091282
DPOGS200156	0.132352
DPOGS200159	0.061124
DPOGS200161	0.164309
DPOGS200163	0.182346
DPOGS200172	0.019925
DPOGS200173	0.104660
DPOGS200174	0.070008
DPOGS200180	0.123060
DPOGS200181	0.004048
DPOGS200182	0.190727
DPOGS200212	0.060381
DPOGS200219	0.170499
DPOGS200229	0.071156
DPOGS200230	0.056232
DPOGS200235	0.001378
DPOGS200236	0.001555
DPOGS200237	0.098907
DPOGS200238	0.045713
DPOGS200240	0.186013
DPOGS200243	0.228682
DPOGS200244	0.003309
DPOGS200245	0.000936
DPOGS200246	0.153171
DPOGS200247	0.225192
DPOGS200250	0.001232
DPOGS200255	0.018101
DPOGS200256	-0.021448
DPOGS200264	0.028137
DPOGS200265	0.068933
DPOGS200266	0.115678
DPOGS200267	0.148225
DPOGS200270	0.073060
DPOGS200271	0.120099
DPOGS200272	0.005073
DPOGS200274	-0.002463
DPOGS200279	0.111279
DPOGS200290	0.048651
DPOGS200291	0.000588
DPOGS200294	0.056220
DPOGS200295	0.070174
DPOGS200297	0.082764
DPOGS200298	0.167214
DPOGS200299	0.057719
DPOGS200302	0.036555
DPOGS200305	0.002278
DPOGS200306	0.198262
DPOGS200307	0.109948
DPOGS200308	0.000838
DPOGS200309	0.414931
DPOGS200312	0.123470
DPOGS200316	-0.011934
DPOGS200317	0.161036
DPOGS200323	0.078136
DPOGS200330	0.161082
DPOGS200333	0.174837
DPOGS200337	0.201163
DPOGS200342	0.055572
DPOGS200344	0.070100
DPOGS200345	0.048882
DPOGS200346	0.070328
DPOGS200347	0.001535
DPOGS200349	0.005208
DPOGS200352	0.001530
DPOGS200356	0.133968
DPOGS200358	0.061370
DPOGS200360	-0.014626
DPOGS200362	-0.007206
DPOGS200363	0.066840
DPOGS200364	0.049241
DPOGS200366	0.053066
DPOGS200367	0.016283
DPOGS200368	0.067628
DPOGS200369	0.001216
DPOGS200371	0.142913
DPOGS200372	0.203181
DPOGS200373	0.091634
DPOGS200381	0.033580
DPOGS200382	0.199402
DPOGS200383	0.034639
DPOGS200385	0.012205
DPOGS200386	0.142549
DPOGS200394	0.282422
DPOGS200395	0.059679
DPOGS200396	0.235267
DPOGS200397	-0.012606
DPOGS200398	0.027680
DPOGS200399	0.498745
DPOGS200403	0.117846
DPOGS200409	0.052095
DPOGS200412	0.136104
DPOGS200417	0.110805
DPOGS200421	0.037171
DPOGS200422	0.000994
DPOGS200427	0.001275
DPOGS200437	0.235709
DPOGS200439	0.014750
DPOGS200445	0.008473
DPOGS200446	0.066871
DPOGS200447	0.130773
DPOGS200448	0.003193
DPOGS200450	0.034978
DPOGS200452	0.319002
DPOGS200454	0.008029
DPOGS200460	0.024401
DPOGS200463	0.203130
DPOGS200466	0.182326
DPOGS200467	0.013477
DPOGS200468	0.245678
DPOGS200469	0.015657
DPOGS200471	0.179161
DPOGS200472	0.122856
DPOGS200473	0.129486
DPOGS200474	0.210558
DPOGS200499	0.001235
DPOGS200519	0.013772
DPOGS200575	0.025879
DPOGS200663	0.002410
DPOGS200664	0.028450
DPOGS200666	0.037035
DPOGS200667	0.042241
DPOGS200693	0.122219
DPOGS200698	0.187152
DPOGS200699	0.181287
DPOGS200762	0.024427
DPOGS200763	0.078112
DPOGS200764	0.042965
DPOGS200765	0.154141
DPOGS200766	0.062840
DPOGS200769	0.240633
DPOGS200770	0.060686
DPOGS200771	0.364321
DPOGS200773	0.143239
DPOGS200793	0.058617
DPOGS200815	0.003320
DPOGS200879	0.004756
DPOGS200880	0.105717
DPOGS200883	0.460363
DPOGS200884	0.002260
DPOGS200885	0.034490
DPOGS200886	0.167555
DPOGS200946	0.169393
DPOGS200949	0.071485
DPOGS200950	0.081059
DPOGS200953	0.012074
DPOGS200962	0.000729
DPOGS200964	0.042596
DPOGS200972	0.270505
DPOGS200973	0.400324
DPOGS200976	0.235317
DPOGS200977	0.114881
DPOGS200984	0.208194
DPOGS200986	0.072218
DPOGS200987	0.257022
DPOGS200988	0.040500
DPOGS200992	0.045133
DPOGS200995	0.005177
DPOGS200996	0.125416
DPOGS200997	0.703821
DPOGS200998	0.163968
DPOGS201008	0.001703
DPOGS201010	0.480365
DPOGS201014	0.144848
DPOGS201015	0.321790
DPOGS201020	0.025095
DPOGS201026	0.022861
DPOGS201053	0.020806
DPOGS201099	0.013437
DPOGS201128	0.162332
DPOGS201210	0.089987
DPOGS201214	0.005483
DPOGS201215	0.419716
DPOGS201217	0.069032
DPOGS201218	0.185779
DPOGS201219	0.012484
DPOGS201268	0.000738
DPOGS201272	0.187241
DPOGS201274	0.623348
DPOGS201405	0.004674
DPOGS201407	0.014374
DPOGS201409	0.095704
DPOGS201410	0.317407
DPOGS201411	0.023115
DPOGS201412	0.219021
DPOGS201414	0.071274
DPOGS201416	0.000859
DPOGS201420	0.045714
DPOGS201426	0.177438
DPOGS201428	0.005520
DPOGS201429	0.375034
DPOGS201430	0.025049
DPOGS201432	0.604104
DPOGS201433	0.490221
DPOGS201434	0.140316
DPOGS201435	0.066345
DPOGS201437	0.528153
DPOGS201440	0.056035
DPOGS201442	0.147624
DPOGS201443	0.163321
DPOGS201444	0.019717
DPOGS201453	0.015371
DPOGS201456	0.254966
DPOGS201469	0.082635
DPOGS201472	0.084905
DPOGS201476	0.286753
DPOGS201477	0.040863
DPOGS201482	-0.004748
DPOGS201491	0.102772
DPOGS201503	0.056452
DPOGS201505	0.155755
DPOGS201508	0.000632
DPOGS201510	0.088632
DPOGS201511	0.160906
DPOGS201513	0.034126
DPOGS201523	-0.015854
DPOGS201530	0.001070
DPOGS201539	0.223722
DPOGS201542	0.000572
DPOGS201548	0.133513
DPOGS201580	0.207448
DPOGS201582	0.142331
DPOGS201584	0.097885
DPOGS201586	0.194799
DPOGS201588	-0.021540
DPOGS201589	0.125955
DPOGS201590	0.136300
DPOGS201591	0.208773
DPOGS201594	0.120469
DPOGS201595	0.012770
DPOGS201596	0.167736
DPOGS201597	0.195342
DPOGS201599	0.099882
DPOGS201600	0.163120
DPOGS201603	0.054735
DPOGS201604	0.135081
DPOGS201605	0.002482
DPOGS201606	0.054602
DPOGS201609	0.213860
DPOGS201612	0.010129
DPOGS201613	0.025422
DPOGS201614	0.176342
DPOGS201618	0.380064
DPOGS201628	0.317189
DPOGS201629	0.181168
DPOGS201630	0.165678
DPOGS201632	0.351254
DPOGS201634	0.076908
DPOGS201635	0.017515
DPOGS201636	0.013734
DPOGS201660	0.156140
DPOGS201663	0.334790
DPOGS201666	0.003337
DPOGS201668	0.014883
DPOGS201669	0.138262
DPOGS201670	0.268303
DPOGS201672	0.226741
DPOGS201674	0.011522
DPOGS201677	0.070297
DPOGS201678	0.011792
DPOGS201680	0.140753
DPOGS201682	0.000904
DPOGS201683	0.016358
DPOGS201685	0.182352
DPOGS201687	0.334935
DPOGS201694	0.000921
DPOGS201699	0.155764
DPOGS201707	0.044694
DPOGS201726	0.107901
DPOGS201728	0.363551
DPOGS201730	0.090235
DPOGS201735	0.192377
DPOGS201736	0.417558
DPOGS201767	0.383958
DPOGS201768	0.002239
DPOGS201769	0.299332
DPOGS201825	0.027174
DPOGS201826	0.083748
DPOGS201945	0.036186
DPOGS201956	0.131968
DPOGS201957	0.055893
DPOGS201958	0.041296
DPOGS201959	0.325478
DPOGS201962	0.123831
DPOGS201965	0.058632
DPOGS201966	0.109502
DPOGS201969	0.045403
DPOGS201984	0.444882
DPOGS201985	0.004089
DPOGS201988	0.320409
DPOGS201993	0.028180
DPOGS201994	0.360677
DPOGS201998	0.450966
DPOGS202076	0.194970
DPOGS202077	0.023951
DPOGS202078	0.033968
DPOGS202079	0.099635
DPOGS202080	0.195310
DPOGS202081	0.152937
DPOGS202082	0.000986
DPOGS202083	0.400847
DPOGS202087	0.129673
DPOGS202088	0.092338
DPOGS202089	0.451948
DPOGS202093	0.022153
DPOGS202094	0.115539
DPOGS202104	0.001025
DPOGS202110	0.120893
DPOGS202114	0.144079
DPOGS202118	0.063152
DPOGS202125	0.146061
DPOGS202128	0.021934
DPOGS202133	0.236605
DPOGS202147	0.092262
DPOGS202152	0.060084
DPOGS202153	0.661697
DPOGS202154	0.001328
DPOGS202157	0.064511
DPOGS202161	0.166304
DPOGS202163	0.021796
DPOGS202165	0.031183
DPOGS202167	0.017458
DPOGS202176	0.000422
DPOGS202177	0.137329
DPOGS202178	0.002674
DPOGS202179	0.109985
DPOGS202184	0.205625
DPOGS202238	0.048092
DPOGS202239	0.152091
DPOGS202242	0.264363
DPOGS202244	0.160738
DPOGS202245	0.001354
DPOGS202248	0.044308
DPOGS202249	0.059180
DPOGS202250	0.084565
DPOGS202251	0.019543
DPOGS202252	0.136559
DPOGS202255	0.051546
DPOGS202256	0.044566
DPOGS202258	0.037690
DPOGS202262	0.318917
DPOGS202263	0.011882
DPOGS202265	0.402742
DPOGS202266	0.147627
DPOGS202267	0.034087
DPOGS202269	0.477904
DPOGS202272	0.505963
DPOGS202274	0.284371
DPOGS202280	0.016690
DPOGS202281	0.002035
DPOGS202282	0.418474
DPOGS202292	0.084316
DPOGS202293	-0.013030
DPOGS202303	0.091489
DPOGS202307	0.000669
DPOGS202309	0.238823
DPOGS202313	0.193442
DPOGS202317	0.001152
DPOGS202320	0.046620
DPOGS202321	0.123988
DPOGS202322	0.224792
DPOGS202324	0.144980
DPOGS202326	0.194810
DPOGS202328	0.000779
DPOGS202329	0.113321
DPOGS202332	0.024086
DPOGS202333	0.168579
DPOGS202336	0.001337
DPOGS202338	0.381705
DPOGS202340	0.037424
DPOGS202345	0.515199
DPOGS202346	0.027400
DPOGS202349	-0.019288
DPOGS202351	0.020467
DPOGS202353	0.202885
DPOGS202354	0.025534
DPOGS202356	0.098220
DPOGS202358	0.086339
DPOGS202363	0.009903
DPOGS202364	-0.002949
DPOGS202366	0.249989
DPOGS202368	-0.012762
DPOGS202376	0.828568
DPOGS202380	0.169943
DPOGS202381	0.107719
DPOGS202382	0.048856
DPOGS202384	0.071236
DPOGS202386	0.130590
DPOGS202387	0.082775
DPOGS202389	0.134486
DPOGS202390	0.461460
DPOGS202391	0.246707
DPOGS202393	0.166540
DPOGS202395	0.067953
DPOGS202396	0.145086
DPOGS202397	0.160980
DPOGS202398	0.090471
DPOGS202401	0.090995
DPOGS202404	-0.004379
DPOGS202409	0.011479
DPOGS202412	0.071722
DPOGS202435	0.247514
DPOGS202474	0.072126
DPOGS202477	0.003132
DPOGS202478	0.376273
DPOGS202479	0.228082
DPOGS202480	0.076421
DPOGS202481	0.112111
DPOGS202482	0.141370
DPOGS202483	0.179700
DPOGS202484	0.181942
DPOGS202485	0.137197
DPOGS202489	0.025928
DPOGS202541	0.067832
DPOGS202545	0.022955
DPOGS202547	0.362418
DPOGS202549	0.006648
DPOGS202550	0.026658
DPOGS202553	0.028454
DPOGS202554	0.083958
DPOGS202555	0.046289
DPOGS202556	0.024639
DPOGS202561	0.025710
DPOGS202562	0.103232
DPOGS202564	0.038182
DPOGS202565	0.052169
DPOGS202566	0.022308
DPOGS202569	0.108765
DPOGS202571	0.033754
DPOGS202572	0.108789
DPOGS202574	0.001135
DPOGS202579	0.078913
DPOGS202581	0.207106
DPOGS202582	0.059791
DPOGS202583	0.000521
DPOGS202585	0.149950
DPOGS202587	0.120307
DPOGS202592	0.251714
DPOGS202595	0.162109
DPOGS202597	0.000681
DPOGS202599	0.029858
DPOGS202600	0.078189
DPOGS202601	0.250726
DPOGS202602	0.122595
DPOGS202604	0.000765
DPOGS202607	0.279461
DPOGS202611	0.090645
DPOGS202617	0.036742
DPOGS202618	0.111283
DPOGS202622	0.172566
DPOGS202626	0.057372
DPOGS202640	0.170591
DPOGS202644	0.054008
DPOGS202646	0.009617
DPOGS202647	0.076454
DPOGS202650	0.411259
DPOGS202657	0.079682
DPOGS202658	0.045385
DPOGS202662	0.179219
DPOGS202665	0.096438
DPOGS202671	0.021922
DPOGS202674	0.001476
DPOGS202676	-0.005371
DPOGS202677	0.043702
DPOGS202680	0.096590
DPOGS202683	0.017138
DPOGS202684	0.044531
DPOGS202685	0.118254
DPOGS202686	0.037554
DPOGS202689	0.364871
DPOGS202692	0.000731
DPOGS202697	0.049644
DPOGS202700	0.017348
DPOGS202701	0.001241
DPOGS202703	0.001352
DPOGS202704	0.486385
DPOGS202744	0.290112
DPOGS202745	0.347608
DPOGS202746	0.623192
DPOGS202747	0.237599
DPOGS202749	0.506413
DPOGS202763	0.000583
DPOGS202774	0.072769
DPOGS202775	0.390779
DPOGS202779	0.072687
DPOGS202785	0.071223
DPOGS202787	0.147793
DPOGS202794	0.093536
DPOGS202795	0.026517
DPOGS202796	0.116268
DPOGS202797	0.088039
DPOGS202798	0.084837
DPOGS202799	0.182710
DPOGS202801	0.047350
DPOGS202802	0.113316
DPOGS202806	0.162707
DPOGS202807	0.155752
DPOGS202808	0.224886
DPOGS202810	0.536357
DPOGS202817	0.567094
DPOGS202822	0.311752
DPOGS202826	0.043446
DPOGS202827	0.278211
DPOGS202835	0.076948
DPOGS202836	0.029416
DPOGS202840	0.270383
DPOGS202841	0.292793
DPOGS202846	0.054999
DPOGS202855	0.032597
DPOGS202862	0.088037
DPOGS202868	0.221010
DPOGS202873	0.100142
DPOGS202875	0.074953
DPOGS202877	0.051924
DPOGS202881	0.000770
DPOGS202884	0.087877
DPOGS202885	0.210678
DPOGS202887	0.014682
DPOGS202888	0.020301
DPOGS202891	0.071211
DPOGS202892	0.047552
DPOGS202893	0.044668
DPOGS202899	0.160416
DPOGS202901	0.305962
DPOGS202903	0.130407
DPOGS202904	0.011152
DPOGS202907	0.091940
DPOGS202910	0.058292
DPOGS202911	0.042685
DPOGS202912	0.109189
DPOGS202916	0.120983
DPOGS202917	0.001154
DPOGS202919	0.066399
DPOGS202921	0.261899
DPOGS202924	0.189783
DPOGS202937	0.250148
DPOGS202940	0.092859
DPOGS202941	0.069971
DPOGS202942	0.000605
DPOGS202945	0.030348
DPOGS202946	0.036828
DPOGS202947	0.569479
DPOGS202948	0.049335
DPOGS202949	0.093017
DPOGS202950	0.245896
DPOGS202954	0.168961
DPOGS202955	0.014554
DPOGS202956	0.001383
DPOGS202958	-0.005551
DPOGS202959	0.230107
DPOGS202961	0.294232
DPOGS202962	0.286010
DPOGS202963	0.094082
DPOGS202964	0.311551
DPOGS202965	0.391003
DPOGS202967	0.256856
DPOGS202968	0.007521
DPOGS202972	0.128460
DPOGS202973	0.022220
DPOGS203040	0.040467
DPOGS203057	0.480898
DPOGS203058	0.169499
DPOGS203060	0.056412
DPOGS203061	0.072892
DPOGS203062	0.502517
DPOGS203063	0.277091
DPOGS203064	0.346938
DPOGS203065	0.663417
DPOGS203068	0.283859
DPOGS203069	0.185247
DPOGS203070	0.340004
DPOGS203071	0.137330
DPOGS203072	0.132511
DPOGS203073	0.000999
DPOGS203075	0.015534
DPOGS203076	0.143202
DPOGS203077	0.103533
DPOGS203080	0.047294
DPOGS203083	0.122207
DPOGS203084	0.038383
DPOGS203094	0.001240
DPOGS203095	0.272987
DPOGS203096	0.155519
DPOGS203097	0.201925
DPOGS203099	0.151932
DPOGS203100	0.197752
DPOGS203101	0.175133
DPOGS203103	0.028015
DPOGS203106	0.017890
DPOGS203109	0.101006
DPOGS203135	0.297334
DPOGS203136	0.304463
DPOGS203137	0.289916
DPOGS203140	0.391152
DPOGS203142	0.163503
DPOGS203143	0.066564
DPOGS203147	0.540426
DPOGS203149	0.000864
DPOGS203152	0.384498
DPOGS203153	0.002576
DPOGS203155	0.160993
DPOGS203162	0.272417
DPOGS203163	0.283936
DPOGS203165	0.327305
DPOGS203167	0.016177
DPOGS203168	0.274082
DPOGS203170	0.090556
DPOGS203173	0.059438
DPOGS203178	0.296517
DPOGS203179	0.452292
DPOGS203180	0.159903
DPOGS203181	0.096033
DPOGS203182	0.289210
DPOGS203183	0.021139
DPOGS203184	0.098423
DPOGS203185	0.183041
DPOGS203186	0.363645
DPOGS203187	0.729467
DPOGS203188	0.001776
DPOGS203189	0.172498
DPOGS203191	0.019133
DPOGS203195	0.253661
DPOGS203196	0.100462
DPOGS203197	0.001914
DPOGS203198	0.004777
DPOGS203199	0.075066
DPOGS203200	0.039743
DPOGS203202	0.009177
DPOGS203203	0.008433
DPOGS203205	0.124891
DPOGS203206	0.041895
DPOGS203207	0.147579
DPOGS203208	0.474917
DPOGS203210	0.012152
DPOGS203211	0.064614
DPOGS203216	0.284975
DPOGS203217	0.164506
DPOGS203219	0.414006
DPOGS203221	0.021205
DPOGS203222	0.221641
DPOGS203226	0.047265
DPOGS203227	0.051068
DPOGS203228	-0.020163
DPOGS203229	0.438082
DPOGS203230	0.235734
DPOGS203232	0.259644
DPOGS203233	0.001691
DPOGS203420	0.127120
DPOGS203421	0.270045
DPOGS203424	0.099126
DPOGS203425	0.099572
DPOGS203433	0.051037
DPOGS203437	0.096688
DPOGS203438	0.023219
DPOGS203439	0.153286
DPOGS203440	0.033682
DPOGS203443	0.321120
DPOGS203448	0.073312
DPOGS203451	0.513446
DPOGS203452	0.202635
DPOGS203454	0.169578
DPOGS203460	0.249951
DPOGS203461	0.059341
DPOGS203462	0.019396
DPOGS203463	0.081571
DPOGS203465	0.018701
DPOGS203466	0.034583
DPOGS203467	0.170175
DPOGS203468	0.005773
DPOGS203469	0.116190
DPOGS203471	0.263258
DPOGS203473	0.094455
DPOGS203474	0.021670
DPOGS203582	0.092393
DPOGS203638	0.173118
DPOGS203639	0.161010
DPOGS203641	0.001169
DPOGS203649	0.011255
DPOGS203650	0.150664
DPOGS203651	0.061378
DPOGS203654	0.038364
DPOGS203655	0.012828
DPOGS203657	0.091192
DPOGS203661	0.104468
DPOGS203664	0.308718
DPOGS203670	0.135917
DPOGS203671	0.255144
DPOGS203672	0.050065
DPOGS203674	0.057663
DPOGS203675	0.068911
DPOGS203683	0.317260
DPOGS203686	0.163114
DPOGS203687	0.194509
DPOGS203690	0.006456
DPOGS203696	0.019142
DPOGS203701	0.284177
DPOGS203702	0.482723
DPOGS203704	0.395730
DPOGS203710	0.019040
DPOGS203711	0.018563
DPOGS203712	0.102033
DPOGS203713	0.312988
DPOGS203719	0.326853
DPOGS203720	0.569567
DPOGS203721	0.338447
DPOGS203726	0.559624
DPOGS203727	-0.012729
DPOGS203731	0.062530
DPOGS203734	0.105607
DPOGS203740	0.061047
DPOGS203741	0.050949
DPOGS203747	0.333294
DPOGS203750	0.060513
DPOGS203751	-0.018258
DPOGS203752	0.034789
DPOGS203758	0.334912
DPOGS203759	0.380019
DPOGS203767	0.099336
DPOGS203768	0.064524
DPOGS203770	0.096646
DPOGS203772	0.064019
DPOGS203775	0.002747
DPOGS203785	0.013935
DPOGS203788	0.293174
DPOGS203791	0.019921
DPOGS203792	0.053496
DPOGS203796	0.570137
DPOGS203797	0.023835
DPOGS203798	0.304798
DPOGS203801	0.000607
DPOGS203802	0.092729
DPOGS203804	0.001458
DPOGS203806	0.049700
DPOGS203809	0.070093
DPOGS203810	0.032178
DPOGS203812	0.094419
DPOGS203814	0.107494
DPOGS203815	0.008107
DPOGS203824	0.081447
DPOGS203825	0.000760
DPOGS203829	0.554139
DPOGS203830	0.065933
DPOGS203831	0.116163
DPOGS203832	0.356840
DPOGS203833	0.024193
DPOGS203835	0.071029
DPOGS203836	0.028676
DPOGS203837	0.038438
DPOGS203839	0.415046
DPOGS203843	0.054552
DPOGS203850	0.090947
DPOGS203851	0.023557
DPOGS203857	0.015218
DPOGS203859	0.145123
DPOGS203861	0.120669
DPOGS203862	0.286648
DPOGS203866	0.125557
DPOGS203867	0.136954
DPOGS203868	0.046182
DPOGS203870	0.254390
DPOGS203871	0.058294
DPOGS203873	0.150077
DPOGS203876	0.298471
DPOGS203878	0.085197
DPOGS203880	0.137448
DPOGS203881	0.181947
DPOGS203882	0.056904
DPOGS203885	0.110927
DPOGS203886	0.314225
DPOGS203888	0.412438
DPOGS203889	0.395917
DPOGS203896	0.180823
DPOGS203897	0.035043
DPOGS203999	0.001313
DPOGS204005	0.032723
DPOGS204007	0.001403
DPOGS204009	0.131951
DPOGS204010	0.021966
DPOGS204011	0.001477
DPOGS204012	0.012398
DPOGS204014	0.020814
DPOGS204016	0.148387
DPOGS204017	0.064600
DPOGS204024	0.057021
