gene.id	stat_value
DPOGS204424	0.107216
DPOGS204463	0.007033
DPOGS204460	0.049806
DPOGS204423	0.008481
DPOGS204418	0.125613
DPOGS204422	0.520678
DPOGS204426	0.076922
DPOGS204421	-0.008052
DPOGS204419	0.231030
DPOGS204387	0.021450
DPOGS204440	0.288289
DPOGS204433	0.142381
DPOGS204462	0.019250
DPOGS204420	0.297828
DPOGS204498	0.075477
DPOGS204493	0.087238
DPOGS204413	0.067354
DPOGS204499	0.021339
DPOGS204428	0.083718
DPOGS204414	0.044690
DPOGS204436	0.012921
DPOGS204461	0.072163
DPOGS204378	0.071311
DPOGS204393	0.063595
DPOGS204508	0.004888
DPOGS204425	0.038181
DPOGS204415	0.155088
DPOGS204465	0.024210
DPOGS204377	0.021399
DPOGS204469	0.021912
DPOGS204392	0.021354
DPOGS204458	0.117494
DPOGS204382	0.134554
DPOGS204496	0.007185
DPOGS204480	0.021877
DPOGS204376	0.119941
DPOGS204483	0.056391
DPOGS204482	0.123831
DPOGS204473	0.249669
DPOGS204470	0.152776
DPOGS204431	0.074191
DPOGS204487	0.111417
DPOGS204503	0.026589
DPOGS204474	0.047156
DPOGS204381	0.110856
DPOGS204394	0.189057
DPOGS204417	0.539333
DPOGS204456	0.067608
DPOGS204455	0.110829
DPOGS204459	0.086990
DPOGS204412	0.090490
DPOGS204497	0.153603
DPOGS204495	0.094246
DPOGS204492	0.024787
DPOGS204388	0.035911
DPOGS204379	0.163737
DPOGS204484	0.276975
DPOGS204380	0.030011
DPOGS204454	0.141146
DPOGS204427	0.063235
DPOGS204385	0.082541
DPOGS204386	0.129261
DPOGS204506	0.114296
DPOGS204432	0.096542
DPOGS204435	0.075548
DPOGS204434	0.138534
DPOGS204472	0.114576
DPOGS204486	0.201056
DPOGS204437	0.146008
DPOGS204464	0.024440
DPOGS204442	0.167244
DPOGS204501	0.021410
DPOGS204479	0.051368
DPOGS204439	0.143041
DPOGS204384	0.021546
DPOGS204416	0.030618
DPOGS204494	0.209053
DPOGS204443	0.018573
DPOGS204411	0.072075
DPOGS204391	0.058092
DPOGS204389	0.021800
DPOGS204400	0.047352
DPOGS204488	0.350144
DPOGS204429	0.021312
DPOGS204481	0.204706
DPOGS204410	0.007647
DPOGS204457	0.058243
DPOGS204478	0.177115
DPOGS204467	0.021335
DPOGS204468	0.021516
DPOGS204466	0.019523
DPOGS204430	0.046652
DPOGS204390	0.081102
DPOGS204485	0.176606
DPOGS204438	0.037497
DPOGS204399	0.242969
DPOGS204441	0.080872
DPOGS204453	0.105427
DPOGS204451	0.021356
DPOGS204507	0.082431
DPOGS204452	0.206938
DPOGS204504	0.083862
DPOGS204395	0.170452
DPOGS204502	0.204501
DPOGS204398	0.095537
DPOGS204375	0.021373
DPOGS204477	0.021367
DPOGS204446	0.021480
DPOGS204476	0.046680
DPOGS204500	0.165971
DPOGS204471	0.021462
DPOGS204505	0.021405
DPOGS204404	0.142608
DPOGS204383	0.134100
DPOGS204444	0.162239
DPOGS204409	0.305643
DPOGS204450	0.068164
DPOGS204447	0.054338
DPOGS204402	0.056665
DPOGS204401	0.022259
DPOGS204406	0.085972
DPOGS204449	0.177986
DPOGS204396	0.054321
DPOGS204475	0.066511
DPOGS204490	0.305577
DPOGS204403	0.021444
DPOGS204489	0.037318
DPOGS204491	0.021816
DPOGS204448	0.035898
DPOGS204405	0.102009
DPOGS204407	0.103177
DPOGS204445	0.041240
DPOGS204408	0.104375
DPOGS210949	0.021347
DPOGS210947	0.059542
DPOGS210946	0.072364
DPOGS210992	0.021419
DPOGS210948	0.221674
DPOGS210974	0.021507
DPOGS210959	0.022162
DPOGS210990	0.064324
DPOGS211006	0.130242
DPOGS210957	0.104449
DPOGS210960	0.051128
DPOGS211027	0.172963
DPOGS211022	0.096743
DPOGS210989	0.068699
DPOGS210991	0.021964
DPOGS210972	0.094726
DPOGS210956	0.044963
DPOGS211026	0.042412
DPOGS210971	0.006084
DPOGS210988	0.159488
DPOGS211007	0.021651
DPOGS211008	0.197455
DPOGS210945	0.051294
DPOGS210987	0.099880
DPOGS210942	0.021307
DPOGS211028	0.049960
DPOGS211001	0.021358
DPOGS210951	0.049252
DPOGS210970	0.160197
DPOGS211019	0.261763
DPOGS211020	0.124337
DPOGS210998	0.095575
DPOGS210962	0.021517
DPOGS210986	0.034881
DPOGS211000	0.186957
DPOGS210993	0.029735
DPOGS210955	0.186859
DPOGS210999	0.036057
DPOGS210967	0.061650
DPOGS211018	0.261389
DPOGS210973	0.042901
DPOGS211021	0.184195
DPOGS210994	-0.012107
DPOGS210968	0.132279
DPOGS210943	-0.014262
DPOGS210944	0.008431
DPOGS210996	0.021415
DPOGS211029	0.021320
DPOGS210954	0.243914
DPOGS210969	0.021354
DPOGS210965	0.022081
DPOGS211010	0.035255
DPOGS210964	0.132176
DPOGS210981	0.057431
DPOGS210941	0.257988
DPOGS211015	0.021359
DPOGS210952	0.197542
DPOGS211016	0.021316
DPOGS211017	0.271195
DPOGS210963	0.038904
DPOGS210953	0.058693
DPOGS211023	0.208183
DPOGS210995	0.023807
DPOGS210997	0.074529
DPOGS210982	0.065741
DPOGS210940	0.106537
DPOGS210980	0.032300
DPOGS211012	0.203288
DPOGS211011	0.021511
DPOGS210950	0.021417
DPOGS211014	0.124540
DPOGS210961	0.015498
DPOGS210983	0.021468
DPOGS210985	0.415282
DPOGS211013	0.284847
DPOGS210975	0.135270
DPOGS210977	0.193979
DPOGS211009	0.134570
DPOGS210979	0.099478
DPOGS210978	0.021436
DPOGS211024	0.245366
DPOGS201424	0.043077
DPOGS201547	0.125544
DPOGS201421	0.084451
DPOGS201425	0.244726
DPOGS201427	0.021395
DPOGS201548	0.108811
DPOGS201416	0.076145
DPOGS201420	0.127875
DPOGS201545	0.149097
DPOGS201543	0.179566
DPOGS201546	0.199109
DPOGS201537	0.058260
DPOGS201498	0.022051
DPOGS201497	0.185224
DPOGS201423	0.140257
DPOGS201426	0.068872
DPOGS201542	0.021543
DPOGS201510	0.077567
DPOGS201422	0.052237
DPOGS201419	0.036247
DPOGS201490	0.021575
DPOGS201501	0.271761
DPOGS201418	0.021459
DPOGS201540	0.135047
DPOGS201544	0.021724
DPOGS201462	0.185247
DPOGS201437	0.103738
DPOGS201435	-0.005877
DPOGS201415	0.094339
DPOGS201452	0.021359
DPOGS201486	0.033047
DPOGS201417	0.057164
DPOGS201414	0.115875
DPOGS201476	0.128789
DPOGS201500	0.117095
DPOGS201496	0.132008
DPOGS201436	0.025566
DPOGS201460	0.021733
DPOGS201457	0.021455
DPOGS201474	0.137573
DPOGS201456	0.265708
DPOGS201453	0.108445
DPOGS201431	0.044083
DPOGS201539	0.144373
DPOGS201432	0.210983
DPOGS201508	0.021334
DPOGS201446	0.021467
DPOGS201473	0.086396
DPOGS201523	0.180870
DPOGS201491	0.045800
DPOGS201468	0.331962
DPOGS201429	0.121069
DPOGS201455	0.021354
DPOGS201487	0.049391
DPOGS201440	0.248499
DPOGS201443	0.049659
DPOGS201430	0.049209
DPOGS201470	0.154280
DPOGS201488	0.021789
DPOGS201541	0.191405
DPOGS201527	0.112240
DPOGS201526	0.034585
DPOGS201522	0.070683
DPOGS201434	0.249827
DPOGS201459	0.093777
