gene.id	stat_value
DPOGS204424	0.039440
DPOGS204463	0.046963
DPOGS204460	0.026199
DPOGS204423	0.033917
DPOGS204418	0.026219
DPOGS204422	0.033122
DPOGS204426	0.017891
DPOGS204421	0.035751
DPOGS204419	0.052811
DPOGS204387	0.021126
DPOGS204440	0.035643
DPOGS204433	0.041918
DPOGS204462	0.027814
DPOGS204420	0.039298
DPOGS204498	0.035404
DPOGS204493	0.008231
DPOGS204413	0.035637
DPOGS204499	0.039089
DPOGS204428	0.031139
DPOGS204414	0.028977
DPOGS204436	0.014294
DPOGS204461	0.034097
DPOGS204378	0.024041
DPOGS204393	0.025163
DPOGS204508	0.039967
DPOGS204425	0.006079
DPOGS204415	0.021960
DPOGS204465	0.055665
DPOGS204377	0.019256
DPOGS204469	0.030014
DPOGS204392	0.032891
DPOGS204458	0.026825
DPOGS204382	0.040505
DPOGS204496	0.018859
DPOGS204480	0.014560
DPOGS204376	0.023324
DPOGS204483	0.022544
DPOGS204482	0.029538
DPOGS204473	0.049646
DPOGS204470	0.035195
DPOGS204431	0.036656
DPOGS204487	0.031946
DPOGS204503	0.030014
DPOGS204474	0.034071
DPOGS204381	0.031541
DPOGS204394	0.023050
DPOGS204417	0.039501
DPOGS204456	0.018666
DPOGS204455	0.043427
DPOGS204459	0.026338
DPOGS204412	0.038409
DPOGS204497	0.035044
DPOGS204495	0.019909
DPOGS204492	0.018519
DPOGS204388	0.026666
DPOGS204379	0.014260
DPOGS204484	0.016534
DPOGS204380	0.013707
DPOGS204454	0.044375
DPOGS204427	0.023101
DPOGS204385	0.021065
DPOGS204386	0.024793
DPOGS204506	0.027303
DPOGS204432	0.035313
DPOGS204435	0.028821
DPOGS204434	0.015012
DPOGS204472	0.026752
DPOGS204486	0.031601
DPOGS204437	0.030945
DPOGS204464	0.008885
DPOGS204442	0.051794
DPOGS204501	0.011888
DPOGS204479	0.038506
DPOGS204439	0.030068
DPOGS204384	0.035892
DPOGS204416	0.026316
DPOGS204494	0.026058
DPOGS204443	0.035750
DPOGS204411	0.022783
DPOGS204391	0.034855
DPOGS204389	0.018192
DPOGS204400	0.047515
DPOGS204488	0.021371
DPOGS204429	0.029247
DPOGS204481	0.030662
DPOGS204410	0.015315
DPOGS204457	0.028146
DPOGS204478	0.020863
DPOGS204467	0.031353
DPOGS204468	0.031490
DPOGS204466	0.028004
DPOGS204430	0.031133
DPOGS204390	0.037987
DPOGS204485	0.015895
DPOGS204438	0.018654
DPOGS204399	0.046886
DPOGS204441	0.013206
DPOGS204453	0.042990
DPOGS204451	0.028273
DPOGS204507	0.038889
DPOGS204452	0.023100
DPOGS204504	0.037834
DPOGS204395	0.035524
DPOGS204502	0.021537
DPOGS204398	0.021467
DPOGS204375	0.022061
DPOGS204477	0.012870
DPOGS204446	0.021164
DPOGS204476	0.029548
DPOGS204500	0.027224
DPOGS204471	0.014107
DPOGS204505	0.067281
DPOGS204404	0.031207
DPOGS204383	0.026696
DPOGS204444	0.029519
DPOGS204409	0.035312
DPOGS204450	0.026013
DPOGS204447	0.031657
DPOGS204402	0.017716
DPOGS204401	0.021753
DPOGS204406	0.031459
DPOGS204449	0.014816
DPOGS204396	0.015302
DPOGS204475	0.026970
DPOGS204490	0.032228
DPOGS204403	0.032227
DPOGS204489	0.018805
DPOGS204491	0.026785
DPOGS204448	0.021624
DPOGS204405	0.035722
DPOGS204407	0.013944
DPOGS204445	0.029530
DPOGS204408	0.046723
DPOGS210949	0.015820
DPOGS210947	0.027477
DPOGS210946	0.012203
DPOGS210992	0.031715
DPOGS210948	0.041620
DPOGS210974	0.032131
DPOGS210959	0.017418
DPOGS210990	0.038919
DPOGS211006	0.022572
DPOGS210957	0.013142
DPOGS210960	0.020171
DPOGS211027	0.039921
DPOGS211022	0.031538
DPOGS210989	0.024280
DPOGS210991	0.078299
DPOGS210972	0.035789
DPOGS210956	0.032751
DPOGS211026	0.015361
DPOGS210971	0.043622
DPOGS210988	0.024910
DPOGS211007	0.054741
DPOGS211008	0.024185
DPOGS210945	0.033009
DPOGS210987	0.042396
DPOGS210942	0.044216
DPOGS211028	0.009954
DPOGS211001	0.033931
DPOGS210951	0.036784
DPOGS210970	0.034818
DPOGS211019	0.047877
DPOGS211020	0.039555
DPOGS210998	0.039417
DPOGS210962	0.031693
DPOGS210986	0.030291
DPOGS211000	0.024431
DPOGS210993	0.041875
DPOGS210955	0.034492
DPOGS210999	0.035917
DPOGS210967	0.021317
DPOGS211018	0.025782
DPOGS210973	0.033433
DPOGS211021	0.025669
DPOGS210994	0.032671
DPOGS210968	0.064074
DPOGS210943	0.034059
DPOGS210944	0.052124
DPOGS210996	0.052630
DPOGS211029	0.021346
DPOGS210954	0.020452
DPOGS210969	0.048960
DPOGS210965	0.011161
DPOGS211010	0.026230
DPOGS210964	0.039999
DPOGS210981	0.045921
DPOGS210941	0.015375
