"New_ID"	"Class"	"Pathway"	"Gene"	"stat_value"	"percentile"	"T_std"	"outliers"
"1"	"DPOGS209813"	"Recognition"	"PGRP"	"PGRP-like_2"	-0.89868	0.149304812834225	-1.01284799388312	0
"2"	"DPOGS209814"	"Recognition"	"PGRP"	"PGRP-like_6"	-1.4507	0.0611051693404635	-1.53524427198586	0
"3"	"DPOGS212963"	"Recognition"	"BGRP"	"BGRP-like_1"	1.040697	0.773333333333333	0.822453855031886	0
"4"	"DPOGS215599"	"Recognition"	"BGRP"	"BGRP-like_2"	-0.160839	0.418467023172906	-0.314602654526564	0
"5"	"DPOGS212940"	"Recognition"	"BGRP"	"BGRP-like_3"	-0.70892	0.194652406417112	-0.833271315985983	0
"6"	"DPOGS212941"	"Recognition"	"BGRP"	"BGRP-like_4"	0.592872	0.66445632798574	0.398661033682369	0
"7"	"DPOGS212964"	"Recognition"	"BGRP"	"BGRP-like_5"	-0.184922	0.401711229946524	-0.33739325915239	0
"8"	"DPOGS212965"	"Recognition"	"BGRP"	"BGRP-like_6"	0.747947	0.703030303030303	0.545414054998232	0
"9"	"DPOGS210549"	"Recognition"	"SCR"	"Class_B_like_SCR_1"	0.269758	0.590730837789661	0.0928866939792983	0
"10"	"DPOGS203180"	"Recognition"	"SCR"	"Class_B_like_SCR_2"	2.150321	0.965561497326203	1.87253075024126	0
"11"	"DPOGS202796"	"Recognition"	"SCR"	"Class_B_like_SCR_3"	1.615095	0.88891265597148	1.366027235253	0
"12"	"DPOGS214397"	"Recognition"	"SCR"	"Other_SCR_1"	-0.521892	0.238003565062389	-0.656280027443902	0
"13"	"DPOGS213636"	"Recognition"	"SCR"	"Other_SCR_2"	1.19244	0.807201426024955	0.966053685523796	0
"14"	"DPOGS212634"	"Recognition"	"SCR"	"Other_SCR_3"	0.143833	0.558217468805704	-0.0262806393058865	0
"15"	"DPOGS202826"	"Recognition"	"SCR"	"Other_SCR_4"	-1.477129	0.0476292335115865	-1.56025498035508	0
"16"	"DPOGS215836"	"Recognition"	"TEP"	"TEP_like"	0.847711	0.726060606060606	0.639824297903637	0
"17"	"DPOGS210251"	"Recognition"	"Nimrod"	"NIM-like_1"	1.500708	0.866951871657754	1.25777872421474	0
"18"	"DPOGS210210"	"Recognition"	"Nimrod"	"NIM-like_2"	0.619356	0.672798573975045	0.423723790519572	0
"19"	"DPOGS210211"	"Recognition"	"Nimrod"	"NIM-like_3"	0.182177	0.569483065953654	0.0100056598998878	0
"20"	"DPOGS204835"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_1"	0.065051	0.541176470588235	-0.100834864843893	0
"21"	"DPOGS205231"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_2"	0.188441	0.571479500891266	0.0159335072351937	0
"22"	"DPOGS206561"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_3"	1.095541	0.786880570409982	0.874354694632384	0
"23"	"DPOGS215180"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_4"	0.569067	0.658538324420677	0.3761335104038	0
"24"	"DPOGS215181"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_5"	1.374068	0.841711229946524	1.13793476084579	0
"25"	"DPOGS206562"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_6"	1.338634	0.835008912655971	1.10440229876417	0
"26"	"DPOGS206563"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_7"	1.130217	0.794509803921569	0.907169834191622	0
"27"	"DPOGS213841"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_8"	-1.449368	0.0616042780748663	-1.5339837527249	0
"28"	"DPOGS215183"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_9"	1.570722	0.880285204991087	1.32403547762057	0
"29"	"DPOGS215188"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_10"	1.927267	0.939536541889483	1.66144676883491	0
"30"	"DPOGS204146"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_11"	-2.076095	0.00463458110516934	-2.12707793805604	1
"31"	"DPOGS204147"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_12"	1.863517	0.928199643493761	1.60111786276439	0
"32"	"DPOGS201678"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_13"	0.57603	0.660392156862745	0.382722846450373	0
"33"	"DPOGS215220"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_14"	1.411572	0.849982174688057	1.1734261379951	0
"34"	"DPOGS215098"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_15"	1.192646	0.807344028520499	0.966248630694785	0
