"New_ID"	"Class"	"Pathway"	"Gene"	"stat_value"	"percentile"	"T_std"	"outliers"
"1"	"DPOGS209813"	"Recognition"	"PGRP"	"PGRP-like_2"	0.161716	0.624741532976827	0.0833893823249871	0
"2"	"DPOGS209814"	"Recognition"	"PGRP"	"PGRP-like_6"	0.004971	0.013903743315508	-1.29937963543211	1
"3"	"DPOGS212963"	"Recognition"	"BGRP"	"BGRP-like_1"	0.048821	0.154509803921569	-0.912544830949357	0
"4"	"DPOGS215599"	"Recognition"	"BGRP"	"BGRP-like_2"	0.052832	0.169768270944742	-0.877160694101459	0
"5"	"DPOGS212940"	"Recognition"	"BGRP"	"BGRP-like_3"	0.12196	0.461176470588235	-0.267329078040262	0
"6"	"DPOGS212941"	"Recognition"	"BGRP"	"BGRP-like_4"	0.054165	0.174046345811052	-0.865401268916157	0
"7"	"DPOGS212964"	"Recognition"	"BGRP"	"BGRP-like_5"	0.044959	0.143814616755793	-0.946614523421703	0
"8"	"DPOGS212965"	"Recognition"	"BGRP"	"BGRP-like_6"	0.0817	0.273297682709447	-0.622493712669122	0
"9"	"DPOGS210549"	"Recognition"	"SCR"	"Class_B_like_SCR_1"	0.039786	0.129411764705882	-0.992249562044035	0
"10"	"DPOGS203180"	"Recognition"	"SCR"	"Class_B_like_SCR_2"	0.099751	0.356791443850267	-0.463251864192084	0
"11"	"DPOGS202796"	"Recognition"	"SCR"	"Class_B_like_SCR_3"	0.138177	0.528698752228164	-0.124266363689139	0
"12"	"DPOGS214397"	"Recognition"	"SCR"	"Other_SCR_1"	0.19743	0.739322638146168	0.398450230838029	0
"13"	"DPOGS213636"	"Recognition"	"SCR"	"Other_SCR_2"	0.122144	0.461960784313726	-0.265705871563071	0
"14"	"DPOGS212634"	"Recognition"	"SCR"	"Other_SCR_3"	0.120093	0.452691622103387	-0.283799330719151	0
"15"	"DPOGS202826"	"Recognition"	"SCR"	"Other_SCR_4"	0.157804	0.609483065953654	0.048878601136013	0
"16"	"DPOGS215836"	"Recognition"	"TEP"	"TEP_like"	0.127593	0.484563279857397	-0.217636023224952	0
"17"	"DPOGS210251"	"Recognition"	"Nimrod"	"NIM-like_1"	0.188245	0.712869875222816	0.317422233593467	0
"18"	"DPOGS210210"	"Recognition"	"Nimrod"	"NIM-like_2"	0.197438	0.739393939393939	0.39852080503269	0
"19"	"DPOGS210211"	"Recognition"	"Nimrod"	"NIM-like_3"	0.430339	0.972762923351159	2.45312086886021	0
"20"	"DPOGS204835"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_1"	0.302714	0.913297682709447	1.32724191966726	0
"21"	"DPOGS205231"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_2"	0.110558	0.40698752228164	-0.36791494898011	0
"22"	"DPOGS206561"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_3"	0.112138	0.41632798573975	-0.353976545534665	0
"23"	"DPOGS215180"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_4"	0.248508	0.848484848484849	0.849048820196521	0
"24"	"DPOGS215181"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_5"	0.215382	0.785668449197861	0.556818723656144	0
