"New_ID"	"Class"	"Pathway"	"Gene"	"stat_value"	"percentile"	"T_std"	"outliers"
"1"	"DPOGS209813"	"Recognition"	"PGRP"	"PGRP-like_2"	-1.008186	0.0500534759358289	-1.67892235153283	0
"2"	"DPOGS209814"	"Recognition"	"PGRP"	"PGRP-like_6"	0.562409	0.450338680926916	-0.111388220561025	0
"3"	"DPOGS212963"	"Recognition"	"BGRP"	"BGRP-like_1"	-0.147567	0.213048128342246	-0.81998057706976	0
"4"	"DPOGS215599"	"Recognition"	"BGRP"	"BGRP-like_2"	2.138701	0.934830659536542	1.46183180775805	0
"5"	"DPOGS212940"	"Recognition"	"BGRP"	"BGRP-like_3"	0.923831	0.570695187165775	0.249329418731148	0
"6"	"DPOGS212941"	"Recognition"	"BGRP"	"BGRP-like_4"	0.052399	0.304812834224599	-0.620404282713859	0
"7"	"DPOGS212964"	"Recognition"	"BGRP"	"BGRP-like_5"	1.410511	0.746524064171123	0.735060947776737	0
"8"	"DPOGS212965"	"Recognition"	"BGRP"	"BGRP-like_6"	1.276062	0.702602495543672	0.60087396999123	0
"9"	"DPOGS210549"	"Recognition"	"SCR"	"Class_B_like_SCR_1"	2.055879	0.922638146167558	1.37917121620177	0
"10"	"DPOGS203180"	"Recognition"	"SCR"	"Class_B_like_SCR_2"	1.316054	0.71807486631016	0.640788031201042	0
"11"	"DPOGS202796"	"Recognition"	"SCR"	"Class_B_like_SCR_3"	-0.57429	0.0994652406417112	-1.24587195388599	0
"12"	"DPOGS214397"	"Recognition"	"SCR"	"Other_SCR_1"	0.174518	0.335187165775401	-0.498523275490389	0
"13"	"DPOGS213636"	"Recognition"	"SCR"	"Other_SCR_2"	0.749116	0.510516934046346	0.0749549137233398	0
"14"	"DPOGS212634"	"Recognition"	"SCR"	"Other_SCR_3"	1.07896	0.631657754010695	0.404156094101644	0
"15"	"DPOGS202826"	"Recognition"	"SCR"	"Other_SCR_4"	2.191964	0.942245989304813	1.51499100565309	0
"16"	"DPOGS215836"	"Recognition"	"TEP"	"TEP_like"	0.669535	0.486488413547237	-0.00447099408667295	0
"17"	"DPOGS210251"	"Recognition"	"Nimrod"	"NIM-like_1"	0.860805	0.549090909090909	0.186426247551672	0
"18"	"DPOGS210210"	"Recognition"	"Nimrod"	"NIM-like_2"	0.282573	0.367843137254902	-0.390678859506537	0
"19"	"DPOGS210211"	"Recognition"	"Nimrod"	"NIM-like_3"	-0.469799	0.115508021390374	-1.14158459216678	0
"20"	"DPOGS204835"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_1"	0.397813	0.400071301247772	-0.275663446078383	0
"21"	"DPOGS205231"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_2"	1.99442	0.911871657754011	1.31783199115941	0
"22"	"DPOGS206561"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_3"	0.76851	0.517076648841355	0.0943111175416808	0
"23"	"DPOGS215180"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_4"	1.04367	0.617896613190731	0.368934869354339	0
"24"	"DPOGS215181"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_5"	0.395526	0.399500891265597	-0.277945989036646	0
"25"	"DPOGS206562"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_6"	0.022317	0.298039215686275	-0.650427657121579	0
"26"	"DPOGS206563"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_7"	0.143264	0.3250623885918	-0.529716365834744	0
"27"	"DPOGS213841"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_8"	1.258441	0.696042780748663	0.583287310844949	0
"28"	"DPOGS215183"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_9"	1.890435	0.885561497326203	1.21404964331729	0
"29"	"DPOGS215188"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_10"	1.941367	0.897896613190731	1.26488238400388	0
"30"	"DPOGS204146"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_11"	-0.142876	0.21554367201426	-0.8152987191698	0
"31"	"DPOGS204147"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_12"	2.391467	0.965846702317291	1.71410520233095	0
"32"	"DPOGS201678"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_13"	0.530948	0.440427807486631	-0.142787907491459	0
"33"	"DPOGS215220"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_14"	1.123926	0.649269162210339	0.449034461684171	0
"34"	"DPOGS215098"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_15"	0.834204	0.54017825311943	0.15987708916394	0
"35"	"DPOGS208169"	"Modulation"	"CLIP_Serine_protease"	"CLIP-like_16"	-0.186587	0.193440285204991	-0.858924532571032	0
