"New_ID"	"Class"	"Pathway"	"Gene"	"stat_value"	"percentile"	"T_std"	"outliers"
"1"	"DPOGS209813"	"Recognition"	"PGRP"	"PGRP-like_2"	-0.000356	0.0735115864527629	-0.973871340302058	0
"2"	"DPOGS209814"	"Recognition"	"PGRP"	"PGRP-like_6"	0.064082	0.879073083778966	0.822389978100632	0
"3"	"DPOGS212963"	"Recognition"	"BGRP"	"BGRP-like_1"	0.021146	0.353725490196078	-0.374485715852282	0
"4"	"DPOGS215599"	"Recognition"	"BGRP"	"BGRP-like_2"	-0.000204	0.0752941176470588	-0.969634217480164	0
"5"	"DPOGS212940"	"Recognition"	"BGRP"	"BGRP-like_3"	0.018219	0.305953654188948	-0.456078205981782	0
"6"	"DPOGS212941"	"Recognition"	"BGRP"	"BGRP-like_4"	0.005994	0.131408199643494	-0.796859959255826	0
"7"	"DPOGS212964"	"Recognition"	"BGRP"	"BGRP-like_5"	0.032288	0.553368983957219	-0.0638934626842329	0
"8"	"DPOGS212965"	"Recognition"	"BGRP"	"BGRP-like_6"	0.026989	0.460891265597148	-0.21160736948171	0
"9"	"DPOGS210549"	"Recognition"	"SCR"	"Class_B_like_SCR_1"	0.016963	0.287344028520499	-0.491090220878485	0
"10"	"DPOGS203180"	"Recognition"	"SCR"	"Class_B_like_SCR_2"	0.012746	0.2225311942959	-0.608642503378006	0
"11"	"DPOGS202796"	"Recognition"	"SCR"	"Class_B_like_SCR_3"	0.022488	0.379251336898396	-0.337076381464244	0
"12"	"DPOGS214397"	"Recognition"	"SCR"	"Other_SCR_1"	0.052863	0.813119429590018	0.509651287713597	0
"13"	"DPOGS213636"	"Recognition"	"SCR"	"Other_SCR_2"	0.043814	0.729411764705882	0.257403100770707	0
"14"	"DPOGS212634"	"Recognition"	"SCR"	"Other_SCR_3"	0.046359	0.756720142602496	0.328347032229393	0
"15"	"DPOGS202826"	"Recognition"	"SCR"	"Other_SCR_4"	0.026829	0.458324420677362	-0.216067498767915	0
"16"	"DPOGS215836"	"Recognition"	"TEP"	"TEP_like"	0.028122	0.478645276292335	-0.180024078973776	0
"17"	"DPOGS210251"	"Recognition"	"Nimrod"	"NIM-like_1"	0.023567	0.398930481283422	-0.306998384590404	0
