gene.id	stat_value
DPOGS200001	0.039896
DPOGS200002	0.039698
DPOGS200003	0.035176
DPOGS200005	0.040603
DPOGS200006	0.034506
DPOGS200007	0.044282
DPOGS200011	0.032715
DPOGS200012	0.043510
DPOGS200014	0.033161
DPOGS200016	0.028724
DPOGS200017	0.026288
DPOGS200036	0.037656
DPOGS200037	0.033799
DPOGS200039	0.034832
DPOGS200040	0.033316
DPOGS200043	0.038018
DPOGS200045	0.021935
DPOGS200047	0.036303
DPOGS200050	0.033365
DPOGS200051	0.036678
DPOGS200052	0.026485
DPOGS200053	0.040143
DPOGS200054	0.029194
DPOGS200055	0.041547
DPOGS200056	0.033299
DPOGS200057	0.027795
DPOGS200058	0.040055
DPOGS200059	0.038489
DPOGS200060	0.034577
DPOGS200061	0.034050
DPOGS200062	0.041769
DPOGS200063	0.026980
DPOGS200064	0.040660
DPOGS200065	0.024511
DPOGS200066	0.041615
DPOGS200067	0.029698
DPOGS200069	0.019589
DPOGS200070	0.030261
DPOGS200071	0.037566
DPOGS200072	0.041884
DPOGS200073	0.034071
DPOGS200074	0.031020
DPOGS200075	0.032635
DPOGS200076	0.046178
DPOGS200077	0.032199
DPOGS200102	0.038128
DPOGS200103	0.034994
DPOGS200104	0.038155
DPOGS200106	0.036325
DPOGS200107	0.048268
DPOGS200108	0.036899
DPOGS200109	0.045749
DPOGS200110	0.070075
DPOGS200111	0.040358
DPOGS200112	0.045249
DPOGS200113	0.039050
DPOGS200116	0.039290
DPOGS200117	0.032725
DPOGS200118	0.036261
DPOGS200119	0.033746
DPOGS200120	0.030719
DPOGS200121	0.022568
DPOGS200123	0.030705
DPOGS200124	0.023042
DPOGS200125	0.013694
DPOGS200126	0.038066
DPOGS200129	0.035819
DPOGS200133	0.043686
DPOGS200140	0.033333
DPOGS200144	0.034466
DPOGS200149	0.037312
DPOGS200153	0.035575
DPOGS200156	0.034422
DPOGS200159	0.039699
DPOGS200161	0.039786
DPOGS200163	0.040552
DPOGS200172	0.037139
DPOGS200173	0.036977
DPOGS200174	0.034605
DPOGS200180	0.038074
DPOGS200181	0.044223
DPOGS200182	0.033833
DPOGS200212	0.030300
DPOGS200219	0.032408
DPOGS200221	0.032736
DPOGS200229	0.021277
DPOGS200230	0.048061
DPOGS200235	0.020592
DPOGS200236	0.042910
DPOGS200237	0.040477
DPOGS200238	0.029992
DPOGS200240	0.030522
DPOGS200243	0.028790
DPOGS200244	0.044826
DPOGS200245	0.056311
DPOGS200246	0.026058
DPOGS200247	0.036775
DPOGS200250	0.034589
DPOGS200255	0.033855
DPOGS200256	0.024433
DPOGS200264	0.039052
DPOGS200265	0.030367
DPOGS200266	0.037505
DPOGS200267	0.024015
DPOGS200269	0.035633
DPOGS200270	0.036735
DPOGS200271	0.033679
DPOGS200272	0.033822
DPOGS200274	0.034495
DPOGS200279	0.036433
DPOGS200290	0.036614
DPOGS200291	0.046706
DPOGS200294	0.036661
DPOGS200295	0.040997
DPOGS200297	0.039921
DPOGS200298	0.037672
DPOGS200299	0.040377
DPOGS200302	0.036465
DPOGS200305	0.038995
DPOGS200306	0.046279
DPOGS200307	0.044815
DPOGS200308	0.039509
DPOGS200309	0.052821
DPOGS200312	0.034798
DPOGS200316	0.035252
DPOGS200317	0.039077
DPOGS200323	0.041951
DPOGS200330	0.027554
DPOGS200333	0.035816
DPOGS200337	0.041539
DPOGS200342	0.044267
DPOGS200344	0.043062
DPOGS200345	0.036878
DPOGS200346	0.045312
DPOGS200347	0.042927
DPOGS200349	0.036572
DPOGS200352	0.041240
DPOGS200355	0.034515
DPOGS200356	0.038990
DPOGS200358	0.026272
DPOGS200360	0.038835
DPOGS200362	0.025047
DPOGS200363	0.034856
DPOGS200364	0.038216
DPOGS200366	0.038406
DPOGS200367	0.034108
DPOGS200368	0.035027
DPOGS200369	0.022563
DPOGS200371	0.034333
DPOGS200372	0.022629
DPOGS200373	0.028258
DPOGS200381	0.036384
DPOGS200382	0.040069
DPOGS200383	0.035365
DPOGS200385	0.042093
DPOGS200386	0.033008
DPOGS200394	0.027301
DPOGS200395	0.027553
DPOGS200396	0.031249
DPOGS200397	0.032691
DPOGS200398	0.024183
DPOGS200399	0.028869
DPOGS200403	0.038930
DPOGS200409	0.035643
DPOGS200412	0.042439
DPOGS200417	0.029493
DPOGS200421	0.041058
DPOGS200422	0.030348
DPOGS200427	0.034775
DPOGS200429	0.035495
DPOGS200437	0.036219
DPOGS200439	0.032123
DPOGS200445	0.033888
DPOGS200446	0.033320
DPOGS200447	0.038195
DPOGS200448	0.033957
DPOGS200450	0.031961
DPOGS200452	0.035677
DPOGS200454	0.035461
DPOGS200460	0.037306
DPOGS200463	0.035223
DPOGS200466	0.035719
DPOGS200467	0.030873
DPOGS200468	0.033174
DPOGS200469	0.032805
DPOGS200471	0.050750
DPOGS200472	0.046098
DPOGS200473	0.021746
DPOGS200474	0.034829
DPOGS200499	0.035811
DPOGS200519	0.038057
DPOGS200520	0.040298
DPOGS200575	0.028970
DPOGS200579	0.054676
DPOGS200663	0.039721
DPOGS200664	0.035074
DPOGS200665	0.032202
DPOGS200666	0.037787
DPOGS200667	0.038057
DPOGS200668	0.033819
DPOGS200693	0.026489
DPOGS200698	0.030765
DPOGS200699	0.039313
DPOGS200706	0.038292
DPOGS200762	0.043520
DPOGS200763	0.030929
DPOGS200764	0.031777
DPOGS200765	0.035976
DPOGS200766	0.026020
DPOGS200769	0.027039
DPOGS200770	0.036896
DPOGS200771	0.033835
DPOGS200772	0.028601
DPOGS200773	0.034301
DPOGS200793	0.045726
DPOGS200796	0.038882
DPOGS200800	0.052789
DPOGS200801	0.035412
DPOGS200815	0.031770
DPOGS200879	0.033279
DPOGS200880	0.046965
DPOGS200881	0.028013
DPOGS200883	0.037234
DPOGS200884	0.024051
DPOGS200885	0.034336
DPOGS200886	0.036520
DPOGS200946	0.037631
DPOGS200949	0.031936
DPOGS200950	0.034938
DPOGS200951	0.023514
DPOGS200953	0.034574
DPOGS200962	0.028448
DPOGS200964	0.039628
DPOGS200972	0.032525
DPOGS200973	0.039158
DPOGS200974	0.025384
DPOGS200976	0.031646
DPOGS200977	0.042119
DPOGS200984	0.039541
DPOGS200986	0.035985
DPOGS200987	0.033360
DPOGS200988	0.022895
DPOGS200989	0.021393
DPOGS200992	0.040277
DPOGS200994	0.044833
DPOGS200995	0.037260
DPOGS200996	0.046811
DPOGS200997	0.036923
DPOGS200998	0.044913
DPOGS201008	0.046950
DPOGS201010	0.033391
DPOGS201014	0.043720
DPOGS201015	0.056680
DPOGS201020	0.033280
DPOGS201026	0.037218
DPOGS201053	0.035432
DPOGS201099	0.033868
DPOGS201128	0.034594
DPOGS201210	0.034786
DPOGS201214	0.051680
DPOGS201215	0.031822
DPOGS201217	0.032243
DPOGS201218	0.027829
DPOGS201219	0.031238
DPOGS201267	0.026096
DPOGS201268	0.032057
DPOGS201272	0.046172
DPOGS201274	0.031709
DPOGS201405	0.038728
DPOGS201406	0.049049
DPOGS201407	0.041987
DPOGS201409	0.032384
DPOGS201410	0.051756
DPOGS201411	0.033755
DPOGS201412	0.044899
DPOGS201414	0.047885
DPOGS201416	0.036584
DPOGS201420	0.029207
DPOGS201426	0.040968
DPOGS201428	0.036164
DPOGS201429	0.030417
DPOGS201430	0.040810
DPOGS201432	0.038266
DPOGS201433	0.028090
DPOGS201434	0.030724
DPOGS201435	0.040001
DPOGS201436	0.031855
DPOGS201437	0.042302
DPOGS201440	0.029711
DPOGS201442	0.022723
