gene.id	stat_value
DPOGS200001	0.028358
DPOGS200002	0.022772
DPOGS200005	0.023567
DPOGS200006	0.021580
DPOGS200007	0.022027
DPOGS200011	0.022800
DPOGS200012	0.023903
DPOGS200014	0.022235
DPOGS200016	0.021619
DPOGS200017	0.021875
DPOGS200036	0.021793
DPOGS200037	0.022945
DPOGS200039	0.024430
DPOGS200040	0.030244
DPOGS200043	0.033795
DPOGS200045	0.034602
DPOGS200047	0.023349
DPOGS200050	0.025171
DPOGS200051	0.023226
DPOGS200053	0.022099
DPOGS200055	0.021541
DPOGS200057	0.021502
DPOGS200058	0.023563
DPOGS200059	0.026548
DPOGS200060	0.025528
DPOGS200061	0.021835
DPOGS200062	0.021952
DPOGS200064	0.022005
DPOGS200065	0.041825
DPOGS200066	0.022218
DPOGS200067	0.022256
DPOGS200069	0.030249
DPOGS200070	0.023052
DPOGS200071	0.023868
DPOGS200073	0.053970
DPOGS200074	0.022054
DPOGS200075	0.022103
DPOGS200076	0.021967
DPOGS200077	0.037040
DPOGS200102	0.021382
DPOGS200103	0.022313
DPOGS200106	0.021641
DPOGS200107	0.024474
DPOGS200108	0.022615
DPOGS200109	0.022082
DPOGS200110	0.046293
DPOGS200111	0.027521
DPOGS200112	0.029853
DPOGS200113	0.023038
DPOGS200116	0.022503
DPOGS200117	0.021940
DPOGS200118	0.021673
DPOGS200121	0.021600
DPOGS200123	0.022623
DPOGS200124	0.022489
DPOGS200126	0.022040
DPOGS200129	0.022334
DPOGS200133	0.021536
DPOGS200140	0.021620
DPOGS200144	0.025777
DPOGS200149	0.021670
DPOGS200153	0.025693
DPOGS200156	0.023871
DPOGS200159	0.026871
DPOGS200161	0.021827
DPOGS200163	0.022141
DPOGS200172	0.021764
DPOGS200173	0.022985
DPOGS200174	0.021545
DPOGS200180	0.022433
DPOGS200181	0.021375
DPOGS200182	0.022466
DPOGS200212	0.022159
DPOGS200219	0.024181
DPOGS200229	0.027011
DPOGS200230	0.025081
DPOGS200235	0.021457
DPOGS200236	0.022260
DPOGS200237	0.026969
DPOGS200238	0.022477
DPOGS200240	0.022312
DPOGS200243	0.022348
DPOGS200244	0.021627
DPOGS200245	0.021543
DPOGS200246	0.021797
DPOGS200247	0.021324
DPOGS200250	0.021464
DPOGS200255	0.024739
DPOGS200256	0.040899
DPOGS200264	0.021402
DPOGS200265	0.026712
DPOGS200266	0.030034
DPOGS200267	0.023100
DPOGS200270	0.023823
DPOGS200271	0.025592
DPOGS200272	0.021323
DPOGS200274	0.022113
DPOGS200279	0.021634
DPOGS200290	0.026100
DPOGS200291	0.021388
DPOGS200294	0.022565
DPOGS200295	0.022687
DPOGS200297	0.021693
DPOGS200298	0.023382
DPOGS200299	0.022091
DPOGS200302	0.021762
DPOGS200305	0.021447
DPOGS200306	0.021840
DPOGS200307	0.022598
DPOGS200308	0.021396
DPOGS200309	0.022164
DPOGS200312	0.021664
DPOGS200316	0.021206
DPOGS200317	0.022154
DPOGS200323	0.026274
DPOGS200330	0.022953
DPOGS200333	0.022080
DPOGS200337	0.021971
DPOGS200342	0.021589
DPOGS200344	0.021852
DPOGS200345	0.022049
DPOGS200346	0.023045
DPOGS200347	0.021337
DPOGS200349	0.021397
DPOGS200352	0.021500
DPOGS200356	0.022785
DPOGS200358	0.021567
DPOGS200360	0.022172
DPOGS200362	0.021576
DPOGS200363	0.028134
DPOGS200364	0.022348
DPOGS200366	0.021866
DPOGS200367	0.022453
DPOGS200368	0.025811
DPOGS200369	0.021434
DPOGS200371	0.041285
DPOGS200372	0.021739
DPOGS200373	0.022431
DPOGS200381	0.021418
DPOGS200382	0.022482
DPOGS200383	0.021370
DPOGS200385	0.023623
DPOGS200386	0.076862
DPOGS200394	0.022003
DPOGS200395	0.046221
DPOGS200396	0.029745
DPOGS200397	0.021396
DPOGS200398	0.022217
DPOGS200399	0.022856
DPOGS200403	0.021582
DPOGS200409	0.022151
DPOGS200412	0.022212
DPOGS200417	0.022097
DPOGS200421	0.022245
DPOGS200422	0.021553
DPOGS200427	0.021644
DPOGS200437	0.022809
DPOGS200439	0.021879
DPOGS200445	0.021364
DPOGS200446	0.023641
DPOGS200447	0.029881
DPOGS200448	0.022105
DPOGS200450	0.023545
DPOGS200452	0.022766
DPOGS200454	0.024868
DPOGS200460	0.022856
DPOGS200463	0.025212
DPOGS200466	0.022370
DPOGS200467	0.026004
DPOGS200468	0.021379
DPOGS200469	0.022091
DPOGS200471	0.035346
DPOGS200472	0.034152
DPOGS200473	0.033773
DPOGS200474	0.029381
DPOGS200499	0.027831
DPOGS200519	0.025040
DPOGS200575	0.021274
DPOGS200663	0.021930
DPOGS200664	0.026063
DPOGS200666	0.038855
DPOGS200667	0.041941
DPOGS200693	0.023114
DPOGS200698	0.047745
DPOGS200699	0.021298
DPOGS200762	0.022061
DPOGS200763	0.021890
DPOGS200764	0.022200
DPOGS200765	0.023220
DPOGS200766	0.024225
DPOGS200769	0.021595
DPOGS200770	0.021420
DPOGS200771	0.021860
DPOGS200773	0.029931
DPOGS200793	0.026716
DPOGS200815	0.024156
DPOGS200879	0.029931
DPOGS200880	0.035446
DPOGS200883	0.024588
DPOGS200884	0.021661
DPOGS200885	0.024672
DPOGS200886	0.025178
DPOGS200946	0.024048
DPOGS200949	0.021616
DPOGS200950	0.022258
DPOGS200953	0.022450
DPOGS200962	0.021420
DPOGS200964	0.028438
DPOGS200972	0.022081
DPOGS200973	0.021916
DPOGS200976	0.021515
DPOGS200977	0.022284
DPOGS200984	0.021454
DPOGS200986	0.022105
DPOGS200987	0.021895
DPOGS200988	0.021526
DPOGS200992	0.022515
DPOGS200995	0.021654
DPOGS200996	0.022124
DPOGS200997	0.026513
