gene.id	stat_value
DPOGS200001	2.456979
DPOGS200002	0.724878
DPOGS200005	1.846018
DPOGS200006	-0.600931
DPOGS200007	0.527330
DPOGS200011	-0.824623
DPOGS200012	1.732566
DPOGS200014	-0.836911
DPOGS200016	-1.577327
DPOGS200017	-1.447996
DPOGS200036	-0.188516
DPOGS200037	0.231709
DPOGS200039	1.180606
DPOGS200040	1.372362
DPOGS200043	-0.464395
DPOGS200045	0.692561
DPOGS200047	0.837632
DPOGS200050	-0.373640
DPOGS200051	0.054993
DPOGS200053	1.740014
DPOGS200055	-0.583081
DPOGS200057	-0.417182
DPOGS200058	0.511612
DPOGS200059	1.077620
DPOGS200060	1.447821
DPOGS200061	1.251400
DPOGS200062	-0.847454
DPOGS200064	-0.573675
DPOGS200065	2.727120
DPOGS200066	-0.540711
DPOGS200067	-0.230355
DPOGS200069	-0.201704
DPOGS200070	1.709268
DPOGS200071	-0.494186
DPOGS200073	2.650744
DPOGS200074	1.713360
DPOGS200075	0.458091
DPOGS200076	0.975460
DPOGS200077	-1.234534
DPOGS200102	-1.381047
DPOGS200103	1.300818
DPOGS200106	0.237242
DPOGS200107	2.330517
DPOGS200108	1.838975
DPOGS200109	-1.090967
DPOGS200110	1.087974
DPOGS200111	1.758610
DPOGS200112	1.931188
DPOGS200113	2.669242
DPOGS200116	0.642997
DPOGS200117	-0.309073
DPOGS200118	-0.242899
DPOGS200121	0.915802
DPOGS200123	-0.360313
DPOGS200124	1.990572
DPOGS200126	0.101545
DPOGS200129	-0.142623
DPOGS200133	0.786992
DPOGS200140	-0.953012
DPOGS200144	-0.980111
DPOGS200149	0.747432
DPOGS200153	0.774933
DPOGS200156	-0.002598
DPOGS200159	1.043387
DPOGS200161	-0.356644
DPOGS200163	-1.180849
DPOGS200172	0.116142
DPOGS200173	1.372936
DPOGS200174	0.535628
DPOGS200180	1.151402
DPOGS200181	-1.988063
DPOGS200182	-0.188221
DPOGS200212	2.134358
DPOGS200219	0.624607
DPOGS200229	1.707610
DPOGS200230	1.074745
DPOGS200235	-0.139698
DPOGS200236	-0.276206
DPOGS200237	1.612663
DPOGS200238	-0.699403
DPOGS200240	1.986347
DPOGS200243	1.508046
DPOGS200244	-1.492825
DPOGS200245	-1.101113
DPOGS200246	1.389345
DPOGS200247	-1.356266
DPOGS200250	-0.163307
DPOGS200255	1.586018
DPOGS200256	1.639706
DPOGS200264	-0.841323
DPOGS200265	1.688186
DPOGS200266	0.812922
DPOGS200267	2.397978
DPOGS200270	-0.383431
DPOGS200271	-0.427814
DPOGS200272	-1.308125
DPOGS200274	-0.322818
DPOGS200279	1.804643
DPOGS200290	1.106162
DPOGS200291	-0.877323
DPOGS200294	0.279313
DPOGS200295	0.381795
DPOGS200297	-0.420698
DPOGS200298	2.716425
DPOGS200299	-0.543841
DPOGS200302	-1.155631
DPOGS200305	-0.939049
DPOGS200306	0.783579
DPOGS200307	0.242573
DPOGS200308	-0.304437
DPOGS200309	1.857330
DPOGS200312	-0.162955
DPOGS200316	1.452705
DPOGS200317	0.975743
DPOGS200323	0.050573
DPOGS200330	-0.068352
DPOGS200333	-1.315518
DPOGS200337	0.380119
DPOGS200342	-0.076070
DPOGS200344	-0.933084
DPOGS200345	0.053822
DPOGS200346	1.816104
DPOGS200347	-1.449238
DPOGS200349	-1.161619
DPOGS200352	-1.777196
DPOGS200356	-0.023677
DPOGS200358	-0.481748
DPOGS200360	0.721425
DPOGS200362	-0.523067
DPOGS200363	1.601096
DPOGS200364	-0.043521
DPOGS200366	2.198669
DPOGS200367	-0.390179
DPOGS200368	1.962998
DPOGS200369	-1.639484
DPOGS200371	2.834829
DPOGS200372	-1.459885
DPOGS200373	0.092665
DPOGS200381	-0.756105
DPOGS200382	1.979967
DPOGS200383	-0.904924
DPOGS200385	-0.870070
DPOGS200386	-0.194557
DPOGS200394	-0.853646
DPOGS200395	1.399786
DPOGS200396	0.925350
DPOGS200397	1.948467
DPOGS200398	-0.686318
DPOGS200399	-1.670751
DPOGS200403	-1.052502
DPOGS200409	-0.016616
DPOGS200412	0.233155
DPOGS200417	-0.404237
DPOGS200421	0.313299
DPOGS200422	-0.863197
DPOGS200427	0.714803
DPOGS200437	1.721697
DPOGS200439	0.173072
DPOGS200445	-0.860881
DPOGS200446	0.748102
DPOGS200447	1.220686
DPOGS200448	-1.647780
DPOGS200450	-0.080395
DPOGS200452	0.211668
DPOGS200454	-0.609701
DPOGS200460	-1.118651
DPOGS200463	1.705576
DPOGS200466	1.297492
DPOGS200467	0.819885
DPOGS200468	1.677567
DPOGS200469	1.994567
DPOGS200471	1.173123
DPOGS200472	0.083719
DPOGS200473	0.886001
DPOGS200474	0.988874
DPOGS200499	-1.888904
DPOGS200519	0.883173
DPOGS200575	-1.442500
DPOGS200663	-0.156624
DPOGS200664	0.558897
DPOGS200666	0.672556
DPOGS200667	2.345482
DPOGS200693	-0.440911
DPOGS200698	0.897040
DPOGS200699	0.143018
DPOGS200762	2.118451
DPOGS200763	-1.425615
DPOGS200764	0.025352
DPOGS200765	-0.611193
DPOGS200766	-1.714543
DPOGS200769	1.298312
DPOGS200770	0.989647
DPOGS200771	-0.583051
DPOGS200773	-0.444942
DPOGS200793	2.423417
DPOGS200815	1.300515
DPOGS200879	1.368357
DPOGS200880	0.917104
DPOGS200883	1.564053
DPOGS200884	-1.055566
DPOGS200885	1.003126
DPOGS200886	0.458494
DPOGS200946	1.054895
DPOGS200949	-1.335072
DPOGS200950	-0.293621
DPOGS200953	-0.221520
DPOGS200962	-0.151935
DPOGS200964	1.302840
DPOGS200972	-0.152178
DPOGS200973	0.978370
DPOGS200976	-0.863900
DPOGS200977	0.393959
DPOGS200984	-0.597637
DPOGS200986	2.320622
