gene.id	stat_value
DPOGS200001	0.037538
DPOGS200002	0.037717
DPOGS200005	0.036983
DPOGS200006	0.030991
DPOGS200007	0.041194
DPOGS200011	0.031617
DPOGS200012	0.042171
DPOGS200014	0.031101
DPOGS200016	0.024670
DPOGS200017	0.026827
DPOGS200036	0.039421
DPOGS200037	0.033508
DPOGS200039	0.035959
DPOGS200040	0.043503
DPOGS200043	0.039879
DPOGS200045	0.020402
DPOGS200047	0.038377
DPOGS200050	0.035854
DPOGS200051	0.034922
DPOGS200053	0.039277
DPOGS200055	0.038316
DPOGS200057	0.031785
DPOGS200058	0.042822
DPOGS200059	0.034380
DPOGS200060	0.039828
DPOGS200061	0.033034
DPOGS200062	0.026875
DPOGS200064	0.038562
DPOGS200065	0.025861
DPOGS200066	0.041235
DPOGS200067	0.033235
DPOGS200069	0.011746
DPOGS200070	0.037301
DPOGS200071	0.034285
DPOGS200073	0.031235
DPOGS200074	0.030464
DPOGS200075	0.038080
DPOGS200076	0.043196
DPOGS200077	0.047149
DPOGS200102	0.038875
DPOGS200103	0.031720
DPOGS200106	0.037162
DPOGS200107	0.043343
DPOGS200108	0.036280
DPOGS200109	0.047280
DPOGS200110	0.060290
DPOGS200111	0.047385
DPOGS200112	0.048338
DPOGS200113	0.039178
DPOGS200116	0.036641
DPOGS200117	0.033930
DPOGS200118	0.038785
DPOGS200121	0.029242
DPOGS200123	0.032157
DPOGS200124	0.026342
DPOGS200126	0.035256
DPOGS200129	0.038439
DPOGS200133	0.041949
DPOGS200140	0.035346
DPOGS200144	0.036145
DPOGS200149	0.033732
DPOGS200153	0.034765
DPOGS200156	0.036188
DPOGS200159	0.048499
DPOGS200161	0.042637
DPOGS200163	0.038163
DPOGS200172	0.038513
DPOGS200173	0.034565
DPOGS200174	0.034880
DPOGS200180	0.042334
DPOGS200181	0.042744
DPOGS200182	0.029638
DPOGS200212	0.030072
DPOGS200219	0.031547
DPOGS200229	0.020565
DPOGS200230	0.038267
DPOGS200235	0.021006
DPOGS200236	0.047934
DPOGS200237	0.041922
DPOGS200238	0.033693
DPOGS200240	0.028257
DPOGS200243	0.028119
DPOGS200244	0.048386
DPOGS200245	0.056893
DPOGS200246	0.039540
DPOGS200247	0.034601
DPOGS200250	0.037261
DPOGS200255	0.024239
DPOGS200256	0.029358
DPOGS200264	0.045771
DPOGS200265	0.032104
DPOGS200266	0.032628
DPOGS200267	0.028946
DPOGS200270	0.036788
DPOGS200271	0.033797
DPOGS200272	0.035960
DPOGS200274	0.026844
DPOGS200279	0.035013
DPOGS200290	0.036938
DPOGS200291	0.044867
DPOGS200294	0.036605
DPOGS200295	0.041461
DPOGS200297	0.037924
DPOGS200298	0.036956
DPOGS200299	0.035946
DPOGS200302	0.031585
DPOGS200305	0.039991
DPOGS200306	0.049602
DPOGS200307	0.037526
DPOGS200308	0.041514
DPOGS200309	0.054371
DPOGS200312	0.042158
DPOGS200316	0.036952
DPOGS200317	0.043114
DPOGS200323	0.053738
DPOGS200330	0.015124
DPOGS200333	0.031576
DPOGS200337	0.042722
DPOGS200342	0.042418
DPOGS200344	0.045828
DPOGS200345	0.037535
DPOGS200346	0.043556
DPOGS200347	0.044399
DPOGS200349	0.037404
DPOGS200352	0.042578
DPOGS200356	0.037994
DPOGS200358	0.030890
DPOGS200360	0.035086
DPOGS200362	0.031301
