gene.id	stat_value
DPOGS200001	2.612910
DPOGS200002	0.039897
DPOGS200003	-1.600890
DPOGS200005	-0.503820
DPOGS200006	-0.069624
DPOGS200007	-0.178234
DPOGS200011	-0.618027
DPOGS200012	-1.294314
DPOGS200014	-2.166651
DPOGS200016	0.839776
DPOGS200017	-2.259591
DPOGS200036	-0.196045
DPOGS200037	-0.366447
DPOGS200039	0.706001
DPOGS200040	-0.839613
DPOGS200043	-1.729863
DPOGS200045	-0.366198
DPOGS200047	0.329110
DPOGS200050	-0.514715
DPOGS200051	0.380050
DPOGS200052	-0.014375
DPOGS200053	0.511390
DPOGS200054	-1.406627
DPOGS200055	-0.469681
DPOGS200056	0.189009
DPOGS200057	-1.542666
DPOGS200058	1.596914
DPOGS200059	0.608539
DPOGS200060	-1.625255
DPOGS200061	0.233764
DPOGS200062	-1.928673
DPOGS200063	0.371532
DPOGS200064	0.446987
DPOGS200065	0.859137
DPOGS200066	-0.656134
DPOGS200067	0.441283
DPOGS200069	0.183503
DPOGS200070	-0.467552
DPOGS200071	0.576822
DPOGS200072	0.829663
DPOGS200073	1.372218
DPOGS200074	1.375428
DPOGS200075	0.668200
DPOGS200076	0.129508
DPOGS200077	0.609645
DPOGS200102	0.535648
DPOGS200103	1.633020
DPOGS200104	1.056148
DPOGS200106	0.314237
DPOGS200107	-1.910620
DPOGS200108	0.641656
DPOGS200109	-0.709369
DPOGS200110	0.915999
DPOGS200111	0.087971
DPOGS200112	0.220535
DPOGS200113	-1.808523
DPOGS200116	0.254266
DPOGS200117	0.247454
DPOGS200118	-0.374473
DPOGS200119	-1.664927
DPOGS200120	-1.509410
DPOGS200121	-0.174325
DPOGS200123	0.865024
DPOGS200124	-2.446926
DPOGS200125	0.795201
DPOGS200126	1.218471
DPOGS200129	-1.196891
DPOGS200133	1.564174
DPOGS200140	1.543765
DPOGS200144	0.896102
DPOGS200149	1.097344
DPOGS200153	0.638072
DPOGS200156	-0.189712
DPOGS200159	1.633088
DPOGS200161	0.541318
DPOGS200163	1.362137
DPOGS200172	1.349773
DPOGS200173	1.021972
DPOGS200174	1.128328
DPOGS200180	1.849980
DPOGS200181	1.294604
DPOGS200182	2.463532
DPOGS200212	0.381226
DPOGS200219	1.379300
DPOGS200221	1.791572
DPOGS200229	0.690289
DPOGS200230	1.020993
DPOGS200235	1.258393
DPOGS200236	1.702150
DPOGS200237	0.321465
DPOGS200238	1.027578
DPOGS200240	1.162445
DPOGS200243	0.933515
DPOGS200244	0.824289
DPOGS200245	0.993897
DPOGS200246	1.180467
DPOGS200247	-0.001884
DPOGS200250	1.603957
DPOGS200255	-0.673075
DPOGS200256	1.026729
DPOGS200264	0.062013
DPOGS200265	-0.216322
DPOGS200266	0.173987
DPOGS200267	-0.496018
DPOGS200269	-0.487647
DPOGS200270	0.012838
DPOGS200271	0.606254
DPOGS200272	-0.118538
DPOGS200274	0.232641
DPOGS200279	0.422087
DPOGS200290	0.322307
DPOGS200291	0.865997
DPOGS200294	-0.082571
DPOGS200295	0.946992
DPOGS200297	0.403945
DPOGS200298	-0.069868
DPOGS200299	0.216970
DPOGS200302	-0.136773
DPOGS200305	0.990776
DPOGS200306	0.704439
DPOGS200307	0.492953
DPOGS200308	1.122718
DPOGS200309	1.796937
DPOGS200312	0.177912
DPOGS200316	1.063068
DPOGS200317	1.420319
DPOGS200323	2.019308
DPOGS200330	0.243738
DPOGS200333	0.538024
DPOGS200337	0.486816
DPOGS200342	-1.256427
DPOGS200344	0.336238
DPOGS200345	0.467299
DPOGS200346	0.389453
DPOGS200347	0.945195
DPOGS200349	0.399159
DPOGS200352	0.769693
DPOGS200355	-0.134922
DPOGS200356	0.250500
DPOGS200358	-0.206435
DPOGS200360	0.282084
DPOGS200362	0.416470
DPOGS200363	0.257572
DPOGS200364	-1.489190
DPOGS200366	0.233193
DPOGS200367	-0.168223
DPOGS200368	0.648598
DPOGS200369	-0.529199
DPOGS200371	1.646868
DPOGS200372	-0.233129
DPOGS200373	0.070741
DPOGS200381	0.293026
DPOGS200382	0.432126
DPOGS200383	-0.009935
DPOGS200385	0.927901
DPOGS200386	-0.037964
DPOGS200394	-0.694848
DPOGS200395	0.482244
DPOGS200396	-1.808408
DPOGS200397	2.325420
DPOGS200398	1.409645
DPOGS200399	1.030356
DPOGS200403	0.942419
DPOGS200409	0.822862
DPOGS200412	0.333211
DPOGS200417	0.401846
DPOGS200421	-0.392893
DPOGS200422	0.098744
DPOGS200427	-1.201899
DPOGS200429	-1.362322
DPOGS200437	0.250712
DPOGS200439	-0.009814
DPOGS200445	0.575262
DPOGS200446	-0.100883
DPOGS200447	-0.008791
DPOGS200448	-0.459572
DPOGS200450	0.736271
DPOGS200452	0.519603
DPOGS200454	1.270923
DPOGS200460	1.957054
DPOGS200463	0.183628
DPOGS200466	0.165407
DPOGS200467	0.440396
DPOGS200468	-0.314060
DPOGS200469	0.157398
DPOGS200471	0.937689
DPOGS200472	1.671659
